CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
24730|240000.0|1|1|1|43|0|0|0|0|0|223151.0|226688.0|230690.0|213633.0|176135.0|179027.0|7766.0|8300.0|7200.0|6200.0|6550.0|6107.0
17871|80000.0|1|2|1|28|-1|-1|-1|-1|-1|390.0|390.0|390.0|540.0|540.0|540.0|390.0|390.0|540.0|540.0|540.0|390.0
18635|80000.0|2|2|1|45|0|0|0|0|0|81841.0|74516.0|69485.0|30396.0|30595.0|29033.0|4100.0|2507.0|2140.0|2000.0|1500.0|1000.0
10560|30000.0|2|3|2|33|0|2|0|0|2|22463.0|25362.0|24672.0|25317.0|26516.0|26133.0|3278.0|0.0|1233.0|1432.0|0.0|566.0
11314|360000.0|2|1|1|38|-2|-2|-2|-2|-2|2410.0|7830.0|4024.0|6643.0|1947.0|2066.0|7954.0|4044.0|6715.0|1956.0|2076.0|2003.0
22818|30000.0|1|1|2|56|0|0|0|0|0|27033.0|27772.0|28740.0|29313.0|29019.0|28916.0|1480.0|1448.0|1021.0|1040.0|1216.0|1270.0
25635|100000.0|2|3|1|53|0|0|0|0|0|36838.0|37785.0|32905.0|29866.0|30503.0|28518.0|1607.0|1385.0|971.0|1018.0|984.0|810.0
20146|50000.0|2|2|2|23|0|0|0|0|0|35454.0|33824.0|28528.0|28102.0|25574.0|26524.0|1901.0|1900.0|1050.0|1000.0|2000.0|2500.0
2026|100000.0|2|2|1|41|3|2|2|2|2|51345.0|50249.0|51421.0|52684.0|51400.0|0.0|0.0|2300.0|2400.0|0.0|0.0|0.0
12536|50000.0|1|2|2|25|2|2|3|2|0|32233.0|31440.0|33489.0|18968.0|15611.0|19304.0|0.0|3041.0|0.0|3.0|5700.0|700.0
26061|500000.0|2|2|1|42|0|-2|-2|-2|-2|149838.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
26524|60000.0|1|2|2|25|-1|0|-1|-1|0|480.0|1675.0|3630.0|578.0|4825.0|6200.0|1675.0|2500.0|578.0|4825.0|2000.0|2435.0
26639|260000.0|2|1|2|33|-2|-2|-2|-2|-2|18480.0|3958.0|-86.0|-86.0|17315.0|14961.0|3978.0|0.0|0.0|17401.0|15036.0|18207.0
19232|360000.0|2|1|1|48|-1|-1|-2|-2|-2|491.0|3670.0|-114.0|-200.0|-200.0|-200.0|3700.0|0.0|0.0|0.0|0.0|0.0
2775|90000.0|2|2|1|36|0|2|0|0|0|86155.0|92406.0|90049.0|86984.0|67076.0|66533.0|8600.0|0.0|4100.0|5000.0|5000.0|5000.0
28951|280000.0|2|2|1|38|0|0|0|0|0|242864.0|237821.0|223180.0|237301.0|201226.0|207802.0|11000.0|11000.0|20000.0|10000.0|10000.0|15000.0
17427|40000.0|2|1|2|48|0|0|0|0|0|34871.0|34449.0|33634.0|34586.0|34762.0|35673.0|1600.0|1600.0|1500.0|1500.0|1500.0|1500.0
14831|80000.0|1|3|1|43|0|-1|-1|-1|-1|231550.0|223337.0|206390.0|0.0|1257.0|33592.0|5067.0|12290.0|0.0|1257.0|35238.0|1145.0
20491|150000.0|2|2|1|34|2|2|0|0|0|147833.0|148066.0|142163.0|135075.0|135309.0|135165.0|6130.0|27.0|4610.0|5000.0|5000.0|3760.0
21187|100000.0|1|2|2|28|0|0|0|-2|-1|180765.0|64653.0|10388.0|3762.0|1434.0|12609.0|3018.0|1400.0|3786.0|1774.0|12714.0|38665.0
7956|50000.0|1|2|2|44|0|0|0|0|0|50677.0|76727.0|78937.0|50205.0|30506.0|29860.0|4000.0|4695.0|2300.0|2500.0|2000.0|3000.0
17243|180000.0|1|1|2|40|0|0|0|-1|-1|123705.0|126429.0|20650.0|7751.0|1630.0|0.0|6019.0|1074.0|2038.0|819.0|0.0|0.0
24533|120000.0|2|2|2|23|0|0|0|0|0|100727.0|96551.0|69676.0|44879.0|43532.0|44467.0|4324.0|3234.0|1448.0|1400.0|1400.0|1400.0
17141|100000.0|2|2|1|40|0|0|0|0|0|26702.0|26616.0|26704.0|27640.0|30035.0|33697.0|2008.0|2000.0|2000.0|3000.0|5000.0|3000.0
28250|20000.0|2|1|2|24|2|0|0|0|2|14750.0|14229.0|16438.0|16770.0|17995.0|17556.0|0.0|2773.0|605.0|1500.0|0.0|1456.0
25911|220000.0|2|2|1|35|0|0|0|0|0|45739.0|46975.0|48211.0|47418.0|48657.0|48129.0|2000.0|2000.0|2000.0|2000.0|2000.0|2000.0
24735|210000.0|2|2|1|34|-1|-1|0|0|0|25650.0|1360.0|31793.0|32943.0|30019.0|30657.0|1360.0|31793.0|1943.0|819.0|763.0|2280.0
11093|240000.0|2|2|2|28|0|0|0|0|0|121109.0|124460.0|126384.0|126917.0|90822.0|83742.0|6000.0|5000.0|4000.0|4000.0|4000.0|3000.0
13213|170000.0|2|2|2|47|0|0|0|0|0|62927.0|36885.0|34289.0|31518.0|31338.0|31838.0|1566.0|1606.0|1325.0|1015.0|10000.0|1111.0
26666|60000.0|2|1|2|27|0|0|0|0|0|62321.0|61015.0|58160.0|51237.0|29999.0|28972.0|3000.0|3016.0|5011.0|1005.0|1000.0|14000.0
7572|20000.0|1|1|2|23|0|0|0|0|0|5565.0|6841.0|7853.0|8565.0|9565.0|12065.0|1276.0|1288.0|1000.0|1000.0|2500.0|1000.0
51|160000.0|2|1|1|38|0|-2|-2|-2|-2|6555.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
18519|80000.0|2|2|1|40|0|-1|-1|-1|-1|5143.0|8351.0|3234.0|1819.0|1909.0|1909.0|6458.0|3917.0|1819.0|2299.0|1909.0|3069.0
7451|230000.0|2|1|1|35|-1|-1|-1|0|0|2648.0|191.0|1947.0|11674.0|16160.0|32519.0|200.0|1950.0|11692.0|10000.0|20000.0|6000.0
26852|80000.0|2|3|2|40|2|2|2|2|2|38503.0|40118.0|41199.0|42264.0|43083.0|43471.0|2500.0|2000.0|2000.0|1600.0|1200.0|2000.0
10053|100000.0|1|2|1|28|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1566|140000.0|1|2|2|24|-1|-1|-1|-1|0|16343.0|1462.0|4326.0|6380.0|48866.0|23797.0|1462.0|4326.0|6398.0|48866.0|3500.0|2000.0
2498|50000.0|1|3|2|50|0|0|0|0|0|50693.0|43217.0|32829.0|26811.0|24477.0|24177.0|1900.0|1677.0|900.0|1023.0|1024.0|1016.0
9152|50000.0|2|2|1|34|0|0|0|0|0|49940.0|50761.0|49009.0|14275.0|17251.0|15077.0|2128.0|1344.0|505.0|5585.0|556.0|563.0
5498|50000.0|1|1|2|28|0|-1|-1|-1|-2|23266.0|16093.0|19906.0|11132.0|0.0|0.0|5224.0|19906.0|11132.0|0.0|0.0|0.0
136|220000.0|2|1|1|56|-2|-2|-2|-1|-1|0.0|0.0|0.0|0.0|5889.0|300.0|0.0|0.0|0.0|5889.0|300.0|165.0
26084|50000.0|2|3|1|49|0|0|0|0|0|5630.0|6629.0|5918.0|6918.0|6941.0|4756.0|1107.0|1000.0|1000.0|1500.0|2150.0|0.0
8384|190000.0|2|2|2|26|0|2|0|0|0|115608.0|138097.0|130898.0|130950.0|115342.0|115657.0|26500.0|0.0|7000.0|4550.0|4600.0|4170.0
8137|150000.0|1|2|2|28|0|0|0|0|0|148095.0|143845.0|132677.0|86265.0|88390.0|90599.0|8000.0|5300.0|3500.0|5000.0|4000.0|3000.0
23968|60000.0|2|1|2|24|0|0|0|0|0|48890.0|43651.0|34358.0|34986.0|35770.0|36622.0|2000.0|1800.0|1500.0|1500.0|1600.0|1500.0
11517|50000.0|2|3|3|53|0|0|0|0|0|49326.0|50302.0|50036.0|48816.0|19587.0|18406.0|1803.0|2100.0|1500.0|1000.0|700.0|600.0
12250|130000.0|1|3|1|48|0|2|-1|-1|-1|11926.0|18095.0|5552.0|3038.0|11094.0|8670.0|10840.0|3.0|3041.0|11202.0|8671.0|6485.0
11707|210000.0|2|2|1|30|-1|-2|-2|-2|-2|2818.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25854|20000.0|2|2|2|22|0|0|0|0|0|15513.0|17908.0|18652.0|19156.0|19206.0|19948.0|3000.0|1666.0|1500.0|592.0|1284.0|0.0
12584|220000.0|1|1|2|34|0|-1|-1|-1|0|14588.0|6689.0|4664.0|9530.0|118206.0|112206.0|5021.0|4674.0|9530.0|120000.0|0.0|0.0
5296|300000.0|2|1|1|31|-2|-1|0|0|0|0.0|1110.0|12192.0|7639.0|1722.0|4064.0|1110.0|12192.0|300.0|191.0|4064.0|390.0
25894|150000.0|1|1|2|32|-1|-1|-1|-1|-2|46272.0|1079.0|0.0|41147.0|-3.0|-3.0|1082.0|0.0|41147.0|0.0|0.0|0.0
14154|320000.0|1|1|1|46|4|3|2|2|2|339202.0|337495.0|325700.0|313988.0|327542.0|317129.0|5000.0|0.0|0.0|23800.0|0.0|12165.0
9788|190000.0|2|2|2|26|-1|-1|-1|-1|-1|11613.0|10000.0|10000.0|10000.0|10000.0|10941.0|10000.0|10000.0|10000.0|10000.0|10941.0|79027.0
6798|180000.0|1|1|1|35|-1|-1|-1|-1|-1|574.0|396.0|395.0|846.0|1027.0|381.0|396.0|395.0|848.0|1027.0|381.0|5819.0
10639|60000.0|1|2|1|52|0|0|0|0|0|56893.0|58170.0|56539.0|29425.0|28013.0|29075.0|3000.0|2000.0|1000.0|1000.0|1500.0|2450.0
21711|120000.0|2|3|1|40|0|0|0|0|0|97886.0|74638.0|70864.0|64193.0|61733.0|59717.0|3003.0|2823.0|2514.0|1732.0|1756.0|1689.0
4674|190000.0|2|2|2|40|-1|-1|-2|-2|-2|18255.0|18779.0|0.0|0.0|0.0|0.0|19241.0|0.0|0.0|0.0|0.0|0.0
28336|60000.0|2|2|2|26|0|0|0|0|0|57171.0|58656.0|53271.0|54331.0|55513.0|56898.0|2464.0|1932.0|1944.0|2057.0|2351.0|1963.0
21806|180000.0|1|2|2|28|0|0|0|0|0|78128.0|81976.0|83338.0|90031.0|93692.0|96100.0|5000.0|4000.0|8000.0|5000.0|4000.0|5500.0
28304|320000.0|2|2|2|27|0|0|0|0|0|228129.0|324028.0|295760.0|151783.0|125860.0|137856.0|100741.0|15993.0|57149.0|5136.0|40275.0|10013.0
7176|470000.0|1|3|2|37|2|0|0|0|0|519901.0|499024.0|494290.0|470617.0|398523.0|389927.0|0.0|20600.0|19000.0|14000.0|13600.0|13600.0
2865|20000.0|2|2|1|32|0|0|2|2|2|8217.0|9910.0|12146.0|11954.0|14750.0|14371.0|2000.0|2400.0|600.0|3000.0|0.0|600.0
4113|330000.0|2|2|1|37|-2|-2|-2|-2|-2|2148.0|0.0|3080.0|3119.0|0.0|7255.0|0.0|3080.0|3119.0|0.0|7255.0|9060.0
147|220000.0|1|3|1|52|-2|-2|-2|-2|-2|-4300.0|-4300.0|-4620.0|-4620.0|-5820.0|-5820.0|0.0|0.0|0.0|0.0|0.0|0.0
25900|130000.0|2|2|1|28|0|0|0|0|0|115303.0|113502.0|111651.0|102622.0|96723.0|98827.0|4157.0|4168.0|5025.0|3223.0|4105.0|4000.0
23748|290000.0|2|2|2|24|0|0|0|0|0|230014.0|219207.0|215223.0|216261.0|217537.0|216014.0|8411.0|8600.0|7000.0|7300.0|7000.0|6000.0
5554|70000.0|2|2|2|24|-2|-2|-1|-1|0|63912.0|53137.0|45078.0|6823.0|28989.0|29059.0|2400.0|2000.0|1000.0|30848.0|975.0|863.0
20727|360000.0|1|1|2|43|-1|-1|-1|-1|-1|59.0|4465.0|300.0|966.0|1730.0|0.0|4465.0|300.0|966.0|1730.0|0.0|969.0
5225|220000.0|1|1|2|31|-2|-2|-2|-2|-2|4935.0|3796.0|5227.0|2291.0|4739.0|1640.0|3796.0|5227.0|2293.0|4739.0|1640.0|3012.0
28922|210000.0|2|2|2|38|-1|-1|-1|-1|-1|1026.0|3751.0|4366.0|5602.0|21034.0|1026.0|3751.0|4366.0|5602.0|21034.0|1026.0|1026.0
12571|50000.0|1|2|2|43|0|0|0|0|0|29308.0|20491.0|20846.0|20247.0|19551.0|18617.0|2000.0|1340.0|1298.0|827.0|676.0|707.0
17629|310000.0|1|4|1|46|-1|-1|-1|-1|-1|15431.0|10414.0|21209.0|91238.0|18293.0|14332.0|10414.0|21229.0|91254.0|18293.0|14332.0|15785.0
21362|50000.0|1|2|2|48|0|0|0|0|0|44385.0|45637.0|46815.0|16927.0|17263.0|17628.0|1992.0|2170.0|1282.0|618.0|643.0|1000.0
29218|150000.0|1|1|1|27|-1|-1|-1|-2|-2|390.0|0.0|780.0|0.0|0.0|0.0|0.0|780.0|0.0|0.0|0.0|0.0
10777|100000.0|2|1|3|47|0|0|0|0|0|43175.0|42669.0|42238.0|41646.0|40976.0|40503.0|1680.0|1722.0|1603.0|1406.0|1598.0|1502.0
5197|20000.0|1|2|1|34|-1|0|0|0|0|390.0|18864.0|19499.0|19780.0|780.0|0.0|18864.0|1329.0|1000.0|0.0|0.0|0.0
2459|120000.0|1|3|2|31|-2|-2|-2|-2|-2|-94.0|-2090.0|-2390.0|-2390.0|-2390.0|-2390.0|3.0|0.0|0.0|0.0|0.0|0.0
4658|500000.0|1|1|1|39|0|0|2|2|2|15776.0|17467.0|120972.0|117088.0|121283.0|117583.0|3004.0|106000.0|0.0|8008.0|78.0|10549.0
26430|150000.0|1|3|2|32|-1|0|0|0|0|3706.0|40093.0|65063.0|69046.0|60619.0|61096.0|40093.0|30000.0|10000.0|10030.0|5000.0|5000.0
18864|60000.0|2|2|1|35|0|0|0|0|0|60505.0|60820.0|54853.0|39112.0|39714.0|38850.0|2300.0|2000.0|1500.0|1500.0|1600.0|1400.0
16395|120000.0|2|2|1|41|-1|-1|-1|0|0|4591.0|0.0|28466.0|21455.0|15685.0|6737.0|0.0|28466.0|21455.0|0.0|0.0|200.0
10047|20000.0|2|3|1|51|0|0|-1|0|0|18768.0|19684.0|11580.0|780.0|780.0|0.0|1714.0|1000.0|780.0|0.0|0.0|0.0
27239|30000.0|2|2|2|26|2|2|0|0|0|5231.0|6299.0|6052.0|6299.0|7190.0|7469.0|1300.0|0.0|500.0|1000.0|400.0|1500.0
27642|200000.0|1|3|2|33|-2|-2|-2|-2|-2|655.0|270.0|880.0|0.0|0.0|0.0|270.0|880.0|0.0|0.0|0.0|0.0
23042|310000.0|1|1|1|34|-1|-2|-1|-1|0|493.0|-7.0|-7.0|500.0|736.0|739.0|0.0|0.0|507.0|736.0|3.0|797.0
14928|50000.0|1|2|2|28|-2|-2|-2|-2|-2|49703.0|50237.0|26924.0|27458.0|28036.0|28772.0|1761.0|1448.0|982.0|1020.0|1200.0|1155.0
26972|300000.0|2|1|1|26|-1|0|0|-1|-1|1946.0|2612.0|3408.0|1908.0|1108.0|530.0|2612.0|1914.0|0.0|1108.0|530.0|100.0
17422|160000.0|2|2|2|60|-1|-1|0|-1|-1|3128.0|5156.0|1089.0|489.0|3177.0|1009.0|5156.0|1089.0|0.0|3177.0|1009.0|0.0
23333|230000.0|1|2|1|45|2|2|2|0|0|221691.0|226696.0|223872.0|98219.0|100276.0|102263.0|10000.0|3600.0|0.0|3628.0|3643.0|3929.0
29949|140000.0|1|3|1|41|-1|-1|-1|0|-1|1476.0|2139.0|0.0|1686.0|1686.0|205.0|2139.0|0.0|1686.0|0.0|205.0|6689.0
16022|30000.0|1|1|1|40|-1|-1|-1|-1|-1|1047.0|447.0|318.0|258.0|0.0|318.0|447.0|318.0|258.0|0.0|318.0|1991.0
21562|40000.0|2|1|2|26|0|0|0|-1|-1|6223.0|7944.0|8961.0|3090.0|390.0|795.0|2000.0|1196.0|1000.0|1950.0|795.0|1170.0
12715|260000.0|2|1|2|30|0|0|0|0|0|156882.0|160246.0|159988.0|158114.0|158762.0|159108.0|10000.0|8000.0|6000.0|7000.0|7000.0|6000.0
15278|80000.0|1|1|2|28|-2|-2|-2|-2|-2|8598.0|9467.0|-270.0|3697.0|9455.0|4144.0|9467.0|0.0|3967.0|9455.0|5000.0|2900.0
2366|500000.0|1|1|2|27|0|0|0|0|0|204198.0|201648.0|197549.0|192093.0|187726.0|183860.0|7434.0|6342.0|5276.0|5271.0|5778.0|5029.0
10806|110000.0|1|1|1|52|0|0|0|0|0|82390.0|84024.0|84485.0|81057.0|43113.0|40805.0|4000.0|4015.0|4012.0|3000.0|2164.0|2000.0
20359|240000.0|2|2|1|36|0|0|0|0|0|227797.0|192920.0|185654.0|181350.0|186501.0|187457.0|10011.0|7722.0|9000.0|8000.0|7000.0|7000.0
7649|30000.0|2|2|1|32|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|7463.0|6804.0|0.0|0.0|0.0|7463.0|6804.0|4985.0
21343|180000.0|2|2|2|26|-1|-1|-1|-1|-1|5000.0|1600.0|2700.0|12000.0|0.0|1995.0|1600.0|2700.0|12000.0|0.0|1995.0|0.0
28125|20000.0|2|1|2|23|2|2|2|0|0|10407.0|10096.0|11926.0|11440.0|12596.0|13533.0|0.0|2000.0|0.0|1500.0|1300.0|0.0
23534|260000.0|2|1|1|35|0|0|0|0|0|89420.0|86716.0|82868.0|80715.0|76377.0|44627.0|3578.0|2400.0|2000.0|2000.0|1464.0|1188.0
10396|390000.0|2|3|1|28|0|0|0|0|0|129002.0|130535.0|129888.0|133690.0|137720.0|140536.0|5000.0|5500.0|6000.0|10000.0|5000.0|5000.0
16818|280000.0|1|3|1|44|0|0|0|0|0|295786.0|305529.0|311081.0|313242.0|151292.0|152318.0|15000.0|10472.0|11334.0|10010.0|6000.0|200000.0
21852|230000.0|1|1|1|37|-2|-2|-2|-2|-2|211.0|162.0|155.0|155.0|75.0|635.0|162.0|155.0|155.0|75.0|635.0|2336.0
5905|80000.0|1|3|1|41|-1|0|0|0|-1|-1645.0|78379.0|76304.0|52774.0|11855.0|48944.0|85900.0|3409.0|1178.0|1926.0|52964.0|1804.0
22682|50000.0|2|2|2|31|2|2|2|2|2|28947.0|30072.0|30895.0|31589.0|32071.0|32709.0|1900.0|1600.0|1500.0|1300.0|1300.0|1500.0
19339|240000.0|1|1|2|46|0|0|0|0|0|471814.0|478380.0|395612.0|386295.0|356206.0|352257.0|16044.0|15087.0|12000.0|15000.0|12000.0|12000.0
17969|220000.0|1|1|2|38|0|0|0|0|0|209044.0|211453.0|217237.0|198681.0|202479.0|206221.0|7705.0|9656.0|7189.0|7404.0|7490.0|7517.0
1419|340000.0|1|1|2|25|0|0|0|0|0|239715.0|421651.0|203784.0|181490.0|154478.0|135259.0|10469.0|6618.0|5168.0|5014.0|5398.0|2738.0
3132|80000.0|2|1|2|23|-2|-2|-2|-2|-2|390.0|390.0|390.0|390.0|740.0|552.0|390.0|780.0|390.0|740.0|552.0|4390.0
1068|160000.0|2|2|1|39|0|-2|-2|-1|-1|106260.0|0.0|0.0|0.0|390.0|86188.0|0.0|0.0|0.0|390.0|86188.0|3272.0
27454|160000.0|2|1|2|29|2|-1|0|-1|2|2599.0|1302.0|1852.0|736.0|3542.0|1852.0|0.0|1852.0|0.0|3542.0|0.0|1116.0
12200|70000.0|1|1|2|28|-1|-1|-1|-1|-1|5154.0|5835.0|5960.0|11780.0|1360.0|468.0|5860.0|5979.0|11780.0|1360.0|468.0|4615.0
2246|90000.0|2|3|2|27|2|0|0|0|0|94699.0|92290.0|90719.0|39902.0|39200.0|38531.0|0.0|4183.0|1600.0|1280.0|1310.0|1432.0
4872|350000.0|2|1|2|36|-1|-1|-1|0|-1|655.0|23524.0|-3626.0|6531.0|4440.0|750.0|23537.0|5.0|10971.0|0.0|750.0|0.0
19978|20000.0|1|3|1|53|0|2|0|0|0|17614.0|19323.0|19694.0|20004.0|20159.0|20059.0|2000.0|1000.0|1000.0|1000.0|1000.0|800.0
23869|50000.0|2|3|1|58|0|0|0|0|0|50019.0|18458.0|19318.0|15949.0|14986.0|19401.0|1400.0|1229.0|687.0|2000.0|5000.0|1000.0
22722|90000.0|2|2|2|39|2|2|2|2|2|82326.0|82827.0|87070.0|87961.0|86445.0|91520.0|2700.0|6500.0|3200.0|0.0|6500.0|0.0
6800|280000.0|2|1|2|35|-1|-1|-1|-1|-1|6494.0|28723.0|9432.0|3472.0|3472.0|10237.0|28723.0|9432.0|3472.0|3472.0|10237.0|12129.0
27954|270000.0|1|3|2|31|0|0|0|0|0|188929.0|191179.0|171057.0|163865.0|167289.0|167928.0|10089.0|7009.0|7506.0|10007.0|6007.0|6504.0
25277|230000.0|1|2|1|46|0|0|0|0|0|170354.0|131022.0|108061.0|87461.0|69221.0|57462.0|7200.0|3348.0|2510.0|5000.0|3500.0|6500.0
13768|300000.0|2|1|2|31|0|0|0|-1|-1|31827.0|11158.0|1616.0|3658.0|658.0|662.0|1009.0|1000.0|2700.0|658.0|662.0|0.0
21685|400000.0|2|1|1|33|-1|-1|2|-1|-1|10858.0|15892.0|18182.0|12205.0|941.0|6346.0|16000.0|2600.0|24.0|1000.0|7053.0|5000.0
22616|150000.0|2|1|2|40|-2|-2|-2|-2|-2|-3.0|371.0|0.0|0.0|222.0|0.0|374.0|0.0|0.0|222.0|0.0|401.0
6705|80000.0|2|3|1|40|0|0|0|0|0|18608.0|19583.0|19098.0|14269.0|14612.0|16945.0|2000.0|2000.0|1090.0|2300.0|4500.0|1050.0
17176|500000.0|1|1|1|40|-1|-1|-1|-1|-1|11640.0|12831.0|11520.0|12486.0|11609.0|12660.0|12836.0|11525.0|12489.0|11614.0|12665.0|543.0
26525|310000.0|1|2|1|35|0|0|0|0|0|7589.0|9463.0|12296.0|15083.0|17840.0|20376.0|2000.0|3000.0|3000.0|3000.0|3000.0|3003.0
23105|150000.0|2|3|1|53|0|0|0|0|0|29076.0|14131.0|15112.0|13652.0|86575.0|82377.0|1200.0|1500.0|3795.0|80000.0|1700.0|0.0
947|30000.0|2|2|2|24|2|2|0|0|0|26133.0|28926.0|28167.0|28568.0|29019.0|30430.0|3526.0|0.0|1168.0|1060.0|1900.0|0.0
6203|150000.0|1|1|2|30|0|0|-1|0|-1|2384.0|4176.0|5877.0|1610.0|1180.0|2980.0|2000.0|2000.0|2000.0|1000.0|3000.0|0.0
14175|70000.0|2|2|2|22|0|0|0|0|0|72473.0|72189.0|71867.0|64534.0|33683.0|32857.0|3500.0|3427.0|3100.0|1200.0|1700.0|1307.0
19535|70000.0|2|2|2|24|0|0|0|0|0|61094.0|62483.0|63882.0|64733.0|66680.0|71243.0|3000.0|3000.0|2500.0|3000.0|5800.0|0.0
5236|130000.0|1|2|2|26|0|0|-1|-1|-1|296.0|1299.0|-1.0|500.0|0.0|936.0|1003.0|0.0|501.0|0.0|936.0|1002.0
8280|140000.0|2|1|2|43|2|0|0|0|0|147560.0|142435.0|142096.0|136836.0|139417.0|141889.0|3.0|5000.0|5000.0|5100.0|10200.0|5000.0
29899|170000.0|2|1|1|30|2|2|2|2|2|158819.0|161487.0|157577.0|168094.0|170922.0|166972.0|6500.0|0.0|13000.0|5500.0|1000.0|7000.0
19614|50000.0|2|2|2|40|0|0|0|0|0|50531.0|50446.0|48763.0|35038.0|27839.0|27872.0|2504.0|1815.0|2389.0|3003.0|2800.0|2504.0
22381|50000.0|2|2|2|26|0|0|0|0|0|28795.0|28506.0|26868.0|27059.0|27503.0|27045.0|1500.0|1800.0|1400.0|1000.0|1000.0|1000.0
12268|80000.0|2|3|1|49|-1|-1|-1|-1|-1|3367.0|4641.0|2290.0|1459.0|6764.0|7601.0|4641.0|2290.0|1459.0|6764.0|7601.0|7990.0
28047|120000.0|2|3|0|47|0|0|-2|-2|-2|1576.0|3009.0|0.0|0.0|430.0|1520.0|1500.0|0.0|0.0|430.0|1520.0|730.0
14040|180000.0|2|1|2|33|2|2|2|2|2|118656.0|125175.0|126899.0|127336.0|125273.0|134210.0|10000.0|5200.0|4000.0|1500.0|11000.0|1000.0
4607|350000.0|1|2|2|34|-2|-2|-2|-2|-2|2184.0|1445.0|2424.0|4582.0|5600.0|2927.0|1445.0|2424.0|4584.0|5610.0|2927.0|1298.0
25500|10000.0|1|5|1|43|0|0|0|-2|-2|17560.0|9829.0|3604.0|0.0|0.0|0.0|2537.0|1000.0|0.0|0.0|0.0|0.0
16937|50000.0|2|2|1|44|0|0|0|0|0|3351.0|4368.0|5391.0|6401.0|6528.0|6664.0|1077.0|1100.0|1106.0|233.0|241.0|243.0
29504|30000.0|2|1|2|23|0|2|0|0|2|12936.0|15904.0|15364.0|16798.0|19203.0|18757.0|3200.0|0.0|2000.0|3000.0|0.0|2000.0
20769|90000.0|2|2|2|44|2|2|2|2|2|15089.0|17023.0|18451.0|17857.0|20256.0|20785.0|2500.0|2000.0|0.0|2700.0|1000.0|0.0
27449|50000.0|2|2|2|23|0|0|0|0|0|34997.0|36030.0|36740.0|37469.0|38254.0|39014.0|1900.0|1610.0|1339.0|1387.0|1395.0|1452.0
8469|120000.0|2|2|2|26|-1|-1|-1|-1|-1|5820.0|216.0|3858.0|6849.0|2616.0|2805.0|216.0|3858.0|6849.0|2616.0|2805.0|3926.0
19509|290000.0|1|1|1|37|-2|-2|-2|-2|-2|-17.0|3465.0|10069.0|4225.0|-4.0|871.0|3482.0|10194.0|4276.0|0.0|875.0|3852.0
20539|50000.0|2|2|1|38|-1|-1|-1|-1|-1|588.0|588.0|588.0|926.0|643.0|643.0|588.0|588.0|926.0|643.0|643.0|643.0
1296|210000.0|1|1|2|27|0|0|2|2|0|110757.0|113139.0|119812.0|120763.0|118722.0|121249.0|5650.0|10100.0|4400.0|0.0|4500.0|4500.0
4561|330000.0|2|2|1|50|-2|-2|-2|-2|-2|5600.0|0.0|98.0|0.0|0.0|318.0|0.0|98.0|0.0|0.0|318.0|452.0
23254|50000.0|2|2|1|36|0|0|0|0|0|46714.0|47404.0|48786.0|49768.0|27838.0|84810.0|1766.0|2148.0|2130.0|1200.0|1012.0|2034.0
9275|390000.0|1|2|2|33|0|0|0|0|0|30209.0|31193.0|31440.0|38001.0|48301.0|28131.0|1804.0|2561.0|8122.0|11000.0|20015.0|1002.0
20002|280000.0|2|1|1|39|-2|-2|-2|-2|-2|1397.0|0.0|136.0|0.0|0.0|350.0|0.0|136.0|0.0|0.0|350.0|297.0
3160|10000.0|1|3|2|22|-1|0|0|0|0|0.0|7492.0|8589.0|9365.0|7740.0|1000.0|7492.0|1224.0|1000.0|175.0|0.0|0.0
3972|180000.0|2|3|2|32|0|0|0|0|0|183512.0|172194.0|176105.0|171475.0|134590.0|133146.0|7700.0|8254.0|9600.0|4712.0|4995.0|5000.0
7440|80000.0|2|1|2|23|0|0|0|0|0|23998.0|17442.0|15948.0|17118.0|9883.0|8689.0|3150.0|2000.0|6000.0|500.0|304.0|500.0
3808|60000.0|2|1|2|24|0|0|0|0|0|22504.0|23547.0|24877.0|21465.0|21218.0|21300.0|1420.0|1750.0|1338.0|761.0|925.0|887.0
3163|50000.0|1|2|2|24|2|2|2|2|2|33991.0|33168.0|34805.0|34933.0|36692.0|37934.0|0.0|2500.0|1000.0|2900.0|2000.0|1500.0
14731|140000.0|2|1|2|26|-1|-1|-1|-1|-1|6208.0|2136.0|6573.0|0.0|770.0|0.0|2136.0|6573.0|0.0|770.0|0.0|0.0
27124|120000.0|2|1|1|35|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|150.0|0.0|0.0|0.0|0.0|150.0|974.0
