CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|default.payment.next.month
12801|80000.0|1|1|1|45|-1|-1|-1|-1|-1|-1|1473.0|1473.0|24770.0|3366.0|1473.0|44314.0|1473.0|24770.0|3366.0|1473.0|44314.0|4000.0|1
9656|130000.0|1|1|1|58|0|0|0|0|0|-1|137671.0|139089.0|50093.0|49303.0|14772.0|150.0|4300.0|1500.0|0.0|0.0|1233.0|870.0|0
14652|20000.0|1|1|2|31|-1|-1|-1|-1|-1|-1|1261.0|390.0|390.0|390.0|0.0|780.0|390.0|390.0|390.0|0.0|780.0|0.0|0
9123|50000.0|2|1|2|23|-1|0|0|0|0|0|15036.0|15790.0|18202.0|18601.0|19138.0|18319.0|1300.0|2701.0|700.0|847.0|655.0|700.0|0
19670|450000.0|1|1|2|31|1|2|2|2|-2|-2|153246.0|151659.0|10199.0|0.0|0.0|0.0|4009.0|2000.0|0.0|0.0|0.0|0.0|1
14317|60000.0|2|1|2|23|0|0|0|0|0|-1|3517.0|3277.0|11335.0|9341.0|6451.0|3592.0|1000.0|10341.0|0.0|0.0|3592.0|3911.0|0
9527|60000.0|1|2|2|22|0|0|0|0|0|-1|60103.0|52193.0|44934.0|17769.0|10400.0|1760.0|3033.0|2093.0|560.0|600.0|1760.0|17933.0|0
5775|210000.0|1|1|1|33|0|0|0|0|0|0|154714.0|150011.0|139854.0|138054.0|136674.0|136196.0|4830.0|4700.0|4515.0|4426.0|4436.0|4765.0|0
22791|500000.0|2|1|1|47|0|-1|-1|0|0|2|12943.0|4814.0|18365.0|8728.0|28521.0|27920.0|5025.0|18571.0|5000.0|20000.0|0.0|5000.0|0
7767|210000.0|1|1|2|26|-1|-1|-2|-1|-1|-2|1360.0|0.0|0.0|3620.0|0.0|0.0|0.0|0.0|3620.0|0.0|0.0|15513.0|0
17590|270000.0|2|1|2|27|-1|-1|-1|0|-1|-1|2016.0|1183.0|1307.0|800.0|4098.0|1181.0|2000.0|2500.0|0.0|4100.0|1200.0|5000.0|0
16962|260000.0|2|1|2|36|-1|-1|-2|-1|-1|-2|531.0|0.0|0.0|1245.0|0.0|0.0|0.0|0.0|1245.0|0.0|0.0|0.0|0
25331|50000.0|2|3|2|60|0|0|0|0|0|0|31164.0|32384.0|27553.0|28101.0|28690.0|28467.0|1756.0|1445.0|993.0|1029.0|1054.0|977.0|0
21855|30000.0|1|2|1|23|2|2|2|2|2|2|28224.0|29276.0|28635.0|30127.0|30525.0|29793.0|1800.0|150.0|2250.0|1000.0|0.0|700.0|1
254|500000.0|2|1|1|44|-2|-2|-2|-2|-2|-2|2128.0|635.0|13258.0|4562.0|893.0|2030.0|635.0|13337.0|4562.0|893.0|2030.0|0.0|0
24767|150000.0|2|1|1|45|-2|-2|-2|-2|-2|-2|5423.0|4133.0|14279.0|5985.0|8333.0|8241.0|4133.0|14296.0|5990.0|8342.0|8241.0|17817.0|0
779|50000.0|2|1|1|55|0|0|0|0|0|0|25043.0|26411.0|27451.0|19431.0|19837.0|20232.0|1775.0|1815.0|695.0|719.0|724.0|750.0|0
18043|30000.0|2|2|2|23|0|0|0|0|0|0|27141.0|25125.0|27835.0|24743.0|28020.0|25607.0|3000.0|5000.0|1000.0|20000.0|3000.0|8000.0|0
13180|270000.0|2|3|1|35|0|0|0|-2|-1|0|60227.0|61650.0|0.0|248.0|163248.0|163412.0|3000.0|0.0|248.0|163000.0|5925.0|4782.0|0
12639|440000.0|2|2|2|29|-1|-1|-1|-1|0|0|23147.0|88848.0|42045.0|400321.0|229680.0|265404.0|70554.0|45213.0|400972.0|5456.0|100267.0|7530.0|0
1286|250000.0|2|1|1|31|-1|-1|-1|-1|-1|-2|315.0|-72.0|7304.0|95.0|0.0|0.0|0.0|7376.0|0.0|0.0|0.0|0.0|0
29720|400000.0|2|2|2|38|-2|-2|-2|-2|-1|0|0.0|0.0|0.0|0.0|45374.0|46306.0|0.0|0.0|0.0|45374.0|1113.0|1129.0|0
28093|190000.0|2|2|2|53|0|0|0|0|0|0|173058.0|133198.0|131891.0|133516.0|135008.0|136486.0|6300.0|5000.0|5000.0|5000.0|5100.0|5000.0|0
20241|140000.0|1|1|2|32|0|0|0|0|2|0|90590.0|97047.0|102468.0|114718.0|111387.0|116399.0|8000.0|7000.0|15500.0|0.0|7000.0|7000.0|0
5834|20000.0|1|2|1|31|1|2|0|0|0|0|21635.0|19749.0|19469.0|19856.0|19147.0|20369.0|0.0|1303.0|690.0|851.0|1700.0|0.0|1
18365|160000.0|2|1|1|35|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1404.0|1
28302|170000.0|1|1|1|45|0|0|-1|2|-1|2|2610.0|0.0|1565.0|965.0|6265.0|2445.0|0.0|1565.0|0.0|6500.0|0.0|3115.0|0
12020|140000.0|1|1|2|33|0|0|0|0|0|0|128213.0|133080.0|136412.0|136481.0|135012.0|133324.0|7000.0|7000.0|7000.0|5500.0|6000.0|4624.0|0
24560|420000.0|2|3|2|35|0|0|0|0|0|0|65958.0|63715.0|62201.0|56125.0|49114.0|47563.0|3500.0|3002.0|2200.0|1700.0|1800.0|1700.0|0
8681|50000.0|2|2|2|30|0|0|0|0|0|0|49129.0|49102.0|49049.0|41876.0|29158.0|29493.0|1833.0|1804.0|1494.0|1031.0|1062.0|1092.0|0
7273|100000.0|1|1|1|38|0|0|0|0|0|-2|46717.0|48435.0|49854.0|51400.0|0.0|0.0|2500.0|2500.0|3000.0|0.0|0.0|0.0|1
1735|350000.0|1|2|1|33|-1|-1|-1|-1|-1|0|694.0|10436.0|10857.0|12688.0|6344.0|5376.0|10524.0|10916.0|12745.0|6344.0|22.0|7186.0|0
23320|50000.0|1|2|1|52|2|0|0|0|0|-1|27548.0|28578.0|29660.0|30600.0|-300.0|9037.0|1478.0|1560.0|1500.0|0.0|9337.0|323.0|1
20649|50000.0|2|1|2|26|0|0|2|2|2|2|5800.0|8189.0|7909.0|9767.0|9466.0|11300.0|2500.0|0.0|2000.0|0.0|2000.0|400.0|1
16657|290000.0|2|2|2|25|0|0|0|0|0|0|140615.0|142201.0|145676.0|144305.0|140375.0|142119.0|7003.0|7037.0|7019.0|6005.0|6006.0|6011.0|0
16175|250000.0|1|1|2|41|-1|3|2|2|2|-2|173.0|173.0|1573.0|1400.0|0.0|0.0|0.0|1400.0|0.0|0.0|0.0|0.0|1
565|160000.0|1|1|1|49|-1|-1|2|-1|-1|-1|316.0|632.0|316.0|316.0|316.0|316.0|632.0|0.0|316.0|316.0|316.0|316.0|1
13730|10000.0|1|3|2|24|0|0|0|0|0|0|2736.0|4050.0|5426.0|6743.0|8544.0|9858.0|3000.0|2000.0|2000.0|2000.0|2000.0|1000.0|0
7996|60000.0|2|2|2|26|1|-2|-2|-1|-1|0|-25.0|-25.0|-25.0|1901.0|38746.0|39178.0|0.0|0.0|2306.0|40367.0|1416.0|1419.0|0
6981|150000.0|1|1|1|35|-1|-1|-1|-1|-1|-1|18786.0|6879.0|16643.0|4869.0|9157.0|9624.0|6879.0|16701.0|4883.0|9199.0|9652.0|443.0|0
14737|150000.0|1|3|1|47|0|0|0|-1|-1|-2|250475.0|123543.0|52598.0|3218.0|0.0|0.0|5772.0|2424.0|3218.0|0.0|0.0|0.0|0
27269|510000.0|1|1|1|41|-1|-1|-1|-1|-1|-1|3196.0|16447.0|3317.0|10771.0|5552.0|2253.0|16447.0|3317.0|10771.0|5552.0|2253.0|96.0|0
210|330000.0|2|1|2|44|2|0|0|2|0|0|238795.0|243621.0|259517.0|253863.0|257535.0|262753.0|10300.0|21400.0|0.0|9400.0|9542.0|9766.0|1
4739|50000.0|2|2|2|35|0|0|0|0|0|0|14536.0|15694.0|16431.0|17056.0|17581.0|18089.0|1700.0|1300.0|900.0|800.0|800.0|900.0|0
14667|350000.0|2|0|2|53|-1|-1|-1|-1|-1|-1|5095.0|4815.0|61044.0|22611.0|1385.0|6043.0|4840.0|61349.0|22687.0|1389.0|6058.0|1153.0|0
13979|270000.0|1|1|1|37|-1|-1|-1|0|-1|-1|396.0|396.0|792.0|396.0|396.0|396.0|396.0|792.0|0.0|396.0|396.0|396.0|1
15486|60000.0|1|2|2|30|0|0|0|0|0|0|4419.0|5683.0|6733.0|7662.0|8529.0|9884.0|1500.0|1300.0|1200.0|1000.0|1500.0|800.0|1
19900|180000.0|2|2|1|40|0|-1|-1|-1|-1|-1|144481.0|1620.0|334.0|9379.0|1100.0|43505.0|1620.0|337.0|9379.0|1100.0|43505.0|0.0|0
1440|130000.0|2|2|1|43|0|0|0|0|0|0|135390.0|134974.0|132242.0|122832.0|55232.0|78266.0|6329.0|5472.0|5701.0|2211.0|38663.0|2350.0|0
17161|430000.0|1|1|2|34|0|0|0|0|-1|0|81963.0|93893.0|100177.0|-3849.0|304425.0|293920.0|15000.0|70000.0|3116.0|313094.0|10300.0|15000.0|0
17184|100000.0|2|2|1|44|1|2|0|0|3|2|76725.0|74901.0|76094.0|84457.0|82525.0|81086.0|0.0|3000.0|9657.0|0.0|0.0|3200.0|1
26588|160000.0|2|2|1|34|2|2|0|0|0|0|160285.0|156328.0|159322.0|124363.0|126802.0|129365.0|0.0|7661.0|4607.0|4602.0|4671.0|4780.0|0
14654|10000.0|2|2|1|37|-1|-1|-1|-1|-1|0|5050.0|3704.0|6222.0|974.0|8834.0|6010.0|5011.0|6222.0|984.0|8834.0|0.0|6481.0|0
1269|40000.0|2|3|1|39|-2|-2|-2|-2|-2|-2|7955.0|5392.0|5151.0|3434.0|1143.0|0.0|5392.0|5151.0|3434.0|1143.0|0.0|0.0|0
18512|180000.0|1|1|1|49|0|0|0|0|0|0|62087.0|63444.0|65420.0|67722.0|70970.0|72670.0|3000.0|3000.0|4000.0|5000.0|3000.0|5000.0|0
13863|240000.0|2|3|1|39|-2|-2|-2|-2|-2|-2|0.0|1234.0|0.0|0.0|620.0|0.0|1234.0|0.0|0.0|620.0|0.0|0.0|0
14482|50000.0|1|3|2|35|0|0|0|-1|-1|-1|41646.0|43257.0|31473.0|1473.0|1473.0|3873.0|4000.0|5300.0|1473.0|1473.0|3873.0|390.0|0
20600|200000.0|2|4|2|25|0|0|0|0|0|0|134857.0|123653.0|108765.0|96918.0|98685.0|97621.0|4257.0|3274.0|3025.0|3266.0|3145.0|2176.0|0
15038|200000.0|1|2|1|40|0|0|0|0|0|0|63182.0|44876.0|38764.0|37618.0|35737.0|40710.0|1765.0|10007.0|2019.0|5027.0|15031.0|7088.0|0
10015|220000.0|1|1|2|37|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
20882|50000.0|1|3|1|47|2|2|2|0|0|0|39892.0|42704.0|34909.0|33528.0|16205.0|16593.0|3600.0|5.0|1309.0|800.0|800.0|750.0|1
8888|500000.0|1|1|1|41|-1|-1|-1|-2|-1|-1|719.0|1550.0|-50.0|-50.0|10037.0|79.0|1558.0|0.0|0.0|10087.0|79.0|471.0|0
22653|50000.0|2|2|1|24|0|0|2|0|0|2|46108.0|49330.0|48263.0|49780.0|56396.0|55479.0|4000.0|0.0|2384.0|8000.0|0.0|1852.0|0
20290|240000.0|2|2|1|34|-2|-2|-2|-2|-2|-2|6170.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
14386|100000.0|2|2|1|27|-2|-2|-2|-2|-2|-2|390.0|1780.0|0.0|0.0|0.0|0.0|4780.0|0.0|0.0|0.0|0.0|0.0|0
454|230000.0|1|5|2|40|2|2|2|0|0|0|119730.0|120912.0|111819.0|93007.0|92122.0|61583.0|5000.0|0.0|3700.0|3986.0|2900.0|1057.0|0
11128|300000.0|2|3|1|31|-1|-1|-1|-1|-1|-1|331.0|331.0|331.0|331.0|-1.0|199.0|332.0|332.0|332.0|0.0|200.0|0.0|0
10074|80000.0|1|2|2|26|0|0|0|-2|-2|-2|60315.0|61650.0|0.0|0.0|0.0|0.0|2850.0|0.0|0.0|0.0|0.0|0.0|0
20179|320000.0|2|1|1|41|0|0|0|0|0|0|59807.0|68080.0|67745.0|91798.0|90936.0|92588.0|10000.0|4200.0|30000.0|7.0|3000.0|0.0|0
22958|500000.0|1|3|1|39|0|0|0|0|0|0|41597.0|50849.0|54927.0|57972.0|60224.0|71198.0|10000.0|4927.0|3972.0|3224.0|11980.0|5765.0|0
6586|120000.0|2|3|2|53|0|0|0|0|0|0|118676.0|119177.0|118068.0|120457.0|90843.0|91267.0|4210.0|4435.0|4592.0|3171.0|3256.0|3260.0|0
26116|50000.0|1|1|2|30|0|0|0|2|2|2|60762.0|58791.0|59529.0|55405.0|55904.0|52160.0|2300.0|4400.0|0.0|4000.0|0.0|4000.0|1
3696|240000.0|1|1|2|28|-1|-1|-1|-1|-1|-1|326.0|326.0|326.0|5676.0|476.0|326.0|326.0|326.0|5676.0|476.0|326.0|526.0|0
27415|80000.0|1|1|2|27|0|0|0|0|-1|0|76817.0|74554.0|43727.0|16307.0|1755.0|470.0|3000.0|1400.0|326.0|1755.0|0.0|39080.0|0
1335|30000.0|2|1|2|27|0|0|0|0|0|2|20234.0|20476.0|21991.0|22544.0|24061.0|23428.0|2000.0|3000.0|2000.0|2000.0|1000.0|0.0|1
10451|180000.0|2|3|2|42|0|0|0|0|0|0|102646.0|82849.0|78064.0|73437.0|108072.0|49206.0|5006.0|5000.0|5005.0|42500.0|3000.0|2000.0|0
7096|180000.0|1|2|1|43|-1|-1|-1|-1|-1|-1|2745.0|3873.0|3275.0|2347.0|3020.0|2193.0|3884.0|3284.0|2354.0|3029.0|2199.0|12553.0|0
4405|90000.0|2|3|2|33|0|0|0|0|0|-1|130765.0|98506.0|94475.0|39368.0|34884.0|424.0|4800.0|4000.0|1000.0|698.0|424.0|26979.0|0
26429|50000.0|2|2|2|22|0|0|0|0|0|0|24775.0|25971.0|26666.0|27324.0|29596.0|26226.0|2001.0|1501.0|1501.0|3001.0|919.0|3501.0|0
11229|80000.0|2|2|2|22|2|2|0|0|0|0|53023.0|76708.0|39701.0|41021.0|41525.0|42394.0|0.0|3320.0|1980.0|1484.0|1536.0|1548.0|1
9148|170000.0|2|2|1|29|-2|-2|-2|-2|-2|-2|-807.0|-807.0|-807.0|-807.0|-1169.0|-1531.0|0.0|0.0|0.0|0.0|0.0|0.0|0
17062|300000.0|1|1|3|50|0|0|0|0|0|0|301731.0|230617.0|306116.0|291201.0|241557.0|193103.0|60000.0|80006.0|10523.0|8565.0|8700.0|3412.0|1
1902|30000.0|1|2|2|39|2|4|3|2|2|4|25999.0|25305.0|24624.0|23930.0|28807.0|27781.0|0.0|0.0|0.0|5288.0|0.0|0.0|1
3055|280000.0|1|1|1|45|-1|-1|-1|-1|-1|-1|2270.0|1703.0|-15.0|30943.0|15631.0|17508.0|1703.0|0.0|30958.0|15631.0|17508.0|10049.0|1
14680|110000.0|1|1|2|28|0|0|0|0|0|0|107800.0|105820.0|104780.0|98139.0|72176.0|74011.0|4000.0|4000.0|4100.0|3000.0|3000.0|3000.0|0
16075|290000.0|2|1|1|33|2|0|0|2|2|2|88176.0|21956.0|24815.0|24120.0|25218.0|24855.0|1354.0|3213.0|0.0|1616.0|0.0|724.0|1
23265|230000.0|1|2|1|31|0|0|2|0|-1|-1|60528.0|49036.0|31226.0|15568.0|10000.0|0.0|5000.0|0.0|5000.0|10000.0|0.0|10000.0|0
15180|400000.0|2|1|2|28|-1|-1|-1|-1|-1|2|1026.0|8968.0|1600.0|8799.0|6171.0|4921.0|9066.0|1608.0|9070.0|1001.0|3.0|2214.0|0
12901|220000.0|2|5|1|32|0|0|0|0|0|0|84942.0|56366.0|4252.0|6129.0|6423.0|7208.0|2500.0|1500.0|2000.0|500.0|1000.0|1000.0|0
24715|70000.0|1|1|2|31|0|0|-2|-2|-2|-2|45450.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
14965|160000.0|2|1|1|47|0|0|0|0|0|0|151400.0|155658.0|143564.0|130860.0|122188.0|79360.0|6960.0|6882.0|6307.0|4730.0|2874.0|3052.0|0
15704|90000.0|1|3|2|27|2|2|2|2|2|0|88072.0|90221.0|91898.0|91334.0|59253.0|58519.0|4500.0|4000.0|2090.0|0.0|2078.0|2900.0|1
12680|200000.0|1|3|2|52|0|0|0|0|0|0|110151.0|99530.0|98951.0|100914.0|103146.0|104993.0|3568.0|3585.0|3602.0|3848.0|3669.0|3784.0|0
26617|100000.0|2|2|2|41|0|0|0|0|0|0|98075.0|96813.0|85590.0|79747.0|70468.0|63235.0|3600.0|3289.0|2632.0|2449.0|2300.0|2539.0|0
5807|450000.0|1|2|1|44|-1|-1|-1|-1|-1|-1|19951.0|7277.0|1096.0|1968.0|1575.0|3889.0|8203.0|1105.0|2012.0|2007.0|4019.0|510.0|0
18607|150000.0|1|3|1|37|-1|-1|-1|-1|-1|-1|8027.0|7121.0|10292.0|3141.0|7522.0|3929.0|7129.0|11000.0|3141.0|7531.0|3929.0|0.0|0
20009|130000.0|2|2|3|25|-1|2|2|-2|-1|-1|3148.0|1574.0|0.0|0.0|12677.0|30582.0|5.0|0.0|0.0|12677.0|30582.0|0.0|1
14651|10000.0|1|1|1|40|2|-1|-1|-2|-2|-2|3567.0|1000.0|0.0|0.0|0.0|0.0|5000.0|0.0|0.0|0.0|0.0|0.0|1
28063|80000.0|2|2|2|23|2|3|2|2|0|0|84176.0|81516.0|80146.0|61392.0|60325.0|60469.0|0.0|2000.0|0.0|3091.0|2400.0|2000.0|0
9746|210000.0|2|1|2|31|0|0|0|0|0|0|182501.0|187796.0|190227.0|127436.0|129714.0|131440.0|9000.0|8000.0|5000.0|5000.0|5000.0|5000.0|0
24951|30000.0|1|1|2|34|2|2|2|2|2|0|21107.0|24117.0|24424.0|24627.0|24093.0|24785.0|3374.0|1000.0|900.0|0.0|1094.0|1000.0|1
6995|50000.0|1|1|1|63|-1|-1|2|-1|-1|-1|264.0|528.0|264.0|264.0|264.0|264.0|528.0|0.0|264.0|264.0|264.0|264.0|0
14174|250000.0|1|1|2|38|-2|-2|-2|-2|-2|-2|584.0|3291.0|8660.0|7495.0|1120.0|62.0|3307.0|8703.0|7532.0|1125.0|62.0|7718.0|0
22836|80000.0|1|3|1|42|0|0|0|-2|-1|0|6959.0|3959.0|-41.0|-41.0|1759.0|4703.0|3000.0|0.0|0.0|1800.0|3000.0|3000.0|0
5436|130000.0|2|3|1|33|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
21612|200000.0|2|1|1|27|1|-2|-1|2|0|0|-896.0|2500.0|653.0|653.0|653.0|0.0|7052.0|653.0|0.0|0.0|0.0|1300.0|0
934|20000.0|1|3|1|32|1|3|2|2|0|0|15598.0|15055.0|16511.0|15953.0|16190.0|16777.0|0.0|2000.0|0.0|800.0|1000.0|1000.0|1
21593|30000.0|2|2|2|22|2|2|2|0|0|0|27201.0|27873.0|25406.0|23339.0|17869.0|15284.0|4000.0|0.0|2000.0|2000.0|1500.0|1000.0|1
11078|100000.0|1|3|1|37|0|0|0|0|0|-1|31647.0|32935.0|32689.0|17246.0|3175.0|35311.0|2129.0|1686.0|1043.0|409.0|62380.0|945.0|0
9195|20000.0|1|3|1|26|3|2|3|2|0|0|10135.0|11926.0|11448.0|10970.0|11636.0|12442.0|2100.0|0.0|0.0|1000.0|1000.0|0.0|1
25198|100000.0|2|2|2|40|2|0|0|2|2|2|40626.0|41945.0|45247.0|45208.0|46160.0|48268.0|2000.0|4000.0|1000.0|2000.0|3000.0|0.0|1
15503|70000.0|1|3|1|46|1|2|2|2|2|2|30040.0|29258.0|31137.0|32855.0|33316.0|34137.0|0.0|2352.0|2531.0|1300.0|1500.0|0.0|0
873|130000.0|1|1|2|54|1|-2|-1|0|0|0|0.0|0.0|6244.0|11108.0|11428.0|12233.0|0.0|6244.0|5000.0|500.0|1000.0|1000.0|0
6668|150000.0|1|1|2|28|-1|2|2|-2|-2|-2|1111.0|820.0|-311.0|-602.0|-893.0|-1184.0|0.0|0.0|0.0|0.0|0.0|0.0|1
10471|90000.0|1|3|1|38|2|2|2|0|0|0|28774.0|29420.0|28502.0|30162.0|17274.0|15243.0|1400.0|0.0|2041.0|1007.0|1015.0|330.0|0
27965|470000.0|2|2|2|40|0|0|0|0|0|0|277185.0|282983.0|290274.0|294508.0|300646.0|306652.0|10257.0|11982.0|10536.0|10879.0|10971.0|11326.0|0
1490|380000.0|2|1|1|31|0|0|0|0|2|0|225905.0|225515.0|227387.0|197959.0|194710.0|199300.0|11000.0|9000.0|15000.0|0.0|8000.0|8000.0|0
13157|200000.0|2|1|2|31|1|-1|-1|-2|-2|-2|0.0|896.0|0.0|0.0|0.0|0.0|896.0|0.0|0.0|0.0|0.0|0.0|0
14546|350000.0|2|1|2|26|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
3353|150000.0|2|2|1|24|-1|-1|-1|-1|-1|-1|12769.0|424.0|177.0|1596.0|405.0|0.0|902.0|177.0|1596.0|405.0|0.0|0.0|0
25597|10000.0|1|2|1|30|3|2|2|3|3|3|1050.0|1050.0|1050.0|1050.0|1050.0|1050.0|0.0|0.0|0.0|0.0|0.0|0.0|1
7861|60000.0|2|2|2|23|1|2|0|0|0|0|59866.0|58114.0|25127.0|21111.0|15892.0|16762.0|0.0|3761.0|1600.0|881.0|900.0|852.0|0
26578|160000.0|2|2|1|33|0|-1|-1|-1|0|0|9765.0|2836.0|824.0|948.0|632.0|316.0|2836.0|824.0|948.0|0.0|0.0|316.0|0
2169|210000.0|2|2|1|42|-2|-2|-2|-2|-2|-2|7065.0|1459.0|1835.0|2396.0|0.0|0.0|1459.0|1835.0|2396.0|0.0|0.0|0.0|0
7324|240000.0|2|2|2|35|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
27673|260000.0|2|1|2|29|-1|-1|-1|-1|-1|-1|3735.0|-8.0|4865.0|507.0|3787.0|1443.0|0.0|4873.0|507.0|3787.0|1443.0|0.0|1
26859|300000.0|2|1|2|29|-2|-2|-2|-2|-2|-2|1049.0|205.0|4962.0|13634.0|41510.0|-1087.0|205.0|4962.0|13634.0|41510.0|0.0|3940.0|1
14601|50000.0|1|2|2|23|2|0|0|0|0|0|49758.0|48456.0|44116.0|21247.0|20066.0|18858.0|2401.0|2254.0|2004.0|704.0|707.0|1004.0|1
146|50000.0|1|3|2|47|0|0|0|0|0|0|48593.0|48653.0|15433.0|15037.0|10527.0|10736.0|1278.0|1469.0|463.0|381.0|383.0|398.0|0
28552|230000.0|2|1|2|34|1|-1|0|-1|-1|-1|1103.0|16234.0|68813.0|4427.0|13882.0|41463.0|16286.0|65280.0|4446.0|13949.0|41660.0|9005.0|0
28907|260000.0|2|1|1|41|1|-1|-1|-1|-1|-1|0.0|5848.0|0.0|8839.0|62140.0|6647.0|5848.0|0.0|8839.0|62140.0|6647.0|7573.0|0
15975|150000.0|2|1|2|32|-1|-1|-1|-1|-1|-1|1758.0|468.0|2988.0|2232.0|4535.0|0.0|468.0|2988.0|2232.0|4535.0|0.0|1593.0|0
19142|70000.0|2|2|2|24|0|0|0|0|-2|-1|64927.0|58840.0|42859.0|0.0|0.0|2254.0|2177.0|5000.0|0.0|0.0|2254.0|24738.0|0
20714|50000.0|2|3|2|23|0|0|0|0|0|0|47333.0|11354.0|12367.0|12612.0|12875.0|13131.0|1193.0|1206.0|451.0|466.0|469.0|638.0|0
1216|30000.0|2|2|2|23|0|0|0|0|0|2|28138.0|22517.0|24148.0|25437.0|28391.0|27801.0|2000.0|2000.0|2000.0|3700.0|0.0|1500.0|0
1855|360000.0|1|1|1|44|-1|-1|-1|-1|-1|-1|165.0|165.0|165.0|165.0|165.0|165.0|165.0|165.0|165.0|165.0|165.0|165.0|0
1527|360000.0|2|1|2|38|1|2|0|0|0|0|4741.0|4534.0|6491.0|8422.0|8665.0|0.0|0.0|2000.0|2000.0|243.0|0.0|0.0|1
8574|20000.0|2|2|1|54|3|2|3|2|2|2|6329.0|8488.0|8212.0|7931.0|8797.0|8514.0|2415.0|0.0|0.0|1000.0|0.0|500.0|1
11304|60000.0|2|2|2|29|0|0|0|0|0|2|60000.0|60594.0|57606.0|33159.0|36183.0|27572.0|3100.0|2000.0|3000.0|3800.0|0.0|2000.0|0
16969|200000.0|2|3|1|46|-1|-1|-1|-1|-1|-1|14617.0|1261.0|8187.0|1261.0|1261.0|1261.0|1261.0|8187.0|1261.0|1261.0|1261.0|1261.0|0
27655|50000.0|1|2|2|29|-2|-2|-2|-2|-2|-2|15519.0|19259.0|18652.0|24312.0|28903.0|28294.0|4000.0|0.0|6000.0|5000.0|0.0|2000.0|0
25429|50000.0|1|2|1|43|0|0|0|0|0|0|15941.0|14154.0|15109.0|14125.0|14034.0|14946.0|1255.0|1210.0|487.0|508.0|1534.0|526.0|1
2884|120000.0|2|1|2|29|0|0|0|0|0|-2|59538.0|50150.0|44742.0|33231.0|-1320.0|-660.0|4000.0|5069.0|2805.0|0.0|0.0|1616.0|0
15489|80000.0|1|2|2|27|0|0|0|0|2|0|45920.0|47186.0|46882.0|49170.0|48269.0|49121.0|5013.0|5000.0|4000.0|0.0|2002.0|1692.0|0
1944|50000.0|1|2|1|38|0|0|0|0|0|-2|1529.0|5404.0|3853.0|4768.0|-52.0|-52.0|1200.0|1200.0|1020.0|0.0|0.0|7000.0|1
9347|30000.0|2|2|2|26|2|0|0|2|0|0|22364.0|23732.0|30699.0|29727.0|28834.0|16361.0|1753.0|8500.0|9.0|700.0|1179.0|138.0|1
15314|20000.0|2|2|2|27|0|0|0|2|0|0|16679.0|14921.0|9470.0|9640.0|6110.0|5775.0|1554.0|2360.0|500.0|1000.0|3200.0|2000.0|0
26500|220000.0|1|3|2|33|1|-1|-1|0|0|0|-117.0|487.0|2879.0|4483.0|6087.0|-273.0|1000.0|3000.0|2000.0|2000.0|0.0|2000.0|0
4979|120000.0|1|3|1|46|0|-1|0|0|0|0|94953.0|116914.0|89799.0|89913.0|88484.0|90477.0|120656.0|3520.0|2931.0|3180.0|3432.0|1116.0|0
9915|60000.0|2|3|1|36|1|2|2|2|0|0|57285.0|61118.0|61947.0|60353.0|4980.0|2160.0|5336.0|2550.0|16.0|0.0|0.0|0.0|1
22730|200000.0|1|1|1|41|-1|-1|-1|-1|-1|-1|1378.0|-22.0|5440.0|-2.0|796.0|1390.0|0.0|5462.0|0.0|798.0|1394.0|3600.0|0
4102|90000.0|2|3|1|37|0|0|0|0|0|0|91193.0|91078.0|86785.0|79894.0|50546.0|34427.0|7006.0|5026.0|7031.0|6000.0|1345.0|1500.0|0
26393|270000.0|2|1|1|45|0|0|0|0|0|0|218116.0|207533.0|204532.0|196061.0|180142.0|185838.0|10041.0|10064.0|9238.0|6000.0|8044.0|7030.0|0
5771|230000.0|1|1|1|46|-1|-1|-1|-1|-1|-2|39900.0|1200.0|0.0|11211.0|0.0|0.0|1200.0|0.0|11211.0|0.0|0.0|0.0|0
17181|120000.0|2|1|2|29|0|0|0|0|0|0|121805.0|120933.0|120629.0|116316.0|117358.0|118560.0|4600.0|4300.0|4200.0|4219.0|4500.0|7600.0|0
