CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_4|PAY_5|PAY_6|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
9651|50000.0|2|2|1|34|0|0|0|50710.0|50503.0|40140.0|-21364.0|1776.0|2000.0|29000.0|59901.0
22062|300000.0|1|1|2|31|-1|0|-1|8903.0|12445.0|24650.0|8339.0|12457.0|15113.0|8369.0|3832.0
6105|100000.0|1|3|2|30|0|0|0|77240.0|87919.0|75386.0|69410.0|25140.0|2566.0|2375.0|4621.0
13591|120000.0|2|2|2|29|-1|0|0|0.0|1187.0|1187.0|1187.0|1187.0|0.0|0.0|0.0
27139|90000.0|2|1|2|27|0|0|0|74030.0|70198.0|71330.0|65479.0|3199.0|2964.0|2718.0|2087.0
28839|500000.0|1|3|1|56|0|0|0|119701.0|121296.0|122477.0|125279.0|5000.0|5000.0|5000.0|5000.0
10340|500000.0|2|1|2|37|-1|0|0|22893.0|52002.0|16521.0|-38.0|53198.0|0.0|0.0|12000.0
27325|220000.0|2|2|1|26|0|0|0|47679.0|37788.0|23293.0|7288.0|1400.0|3000.0|2000.0|100000.0
25825|100000.0|1|3|2|30|0|2|2|42455.0|45173.0|46134.0|45263.0|3420.0|2000.0|0.0|6000.0
21933|390000.0|2|1|1|48|-1|-1|-1|3730.0|9526.0|0.0|2680.0|9526.0|0.0|2680.0|200.0
19124|240000.0|2|2|2|35|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
9023|90000.0|1|2|2|38|0|0|0|48950.0|20253.0|18810.0|19496.0|1353.0|1000.0|1000.0|607.0
29924|30000.0|2|3|1|43|0|0|0|20453.0|16076.0|15844.0|15785.0|1544.0|702.0|724.0|557.0
8198|380000.0|1|1|1|37|0|0|0|77202.0|70542.0|65765.0|58355.0|2100.0|1947.0|2000.0|1600.0
28967|140000.0|1|1|2|37|-1|-1|-1|291.0|291.0|291.0|441.0|291.0|291.0|441.0|291.0
7883|150000.0|2|2|2|24|0|0|0|139520.0|99814.0|100810.0|103233.0|4500.0|3500.0|4000.0|4000.0
3748|200000.0|1|1|2|38|-1|-2|-2|8235.0|0.0|0.0|0.0|0.0|0.0|0.0|2401.0
27395|50000.0|1|2|2|26|0|2|2|16889.0|19909.0|19291.0|20675.0|3314.0|0.0|1700.0|0.0
26338|360000.0|1|2|1|38|-1|2|2|0.0|2500.0|2500.0|0.0|2500.0|0.0|0.0|0.0
15707|200000.0|1|2|1|55|0|0|2|180103.0|180647.0|76236.0|71415.0|8034.0|5600.0|0.0|2700.0
24034|170000.0|1|2|1|34|-1|-1|-1|7332.0|2716.0|4200.0|7708.0|2716.0|4200.0|7708.0|12897.0
16169|180000.0|1|1|2|33|-1|-1|-1|8264.0|0.0|3278.0|0.0|0.0|3278.0|0.0|4646.0
4125|110000.0|1|3|1|52|0|0|0|15424.0|15479.0|15989.0|16276.0|600.0|750.0|700.0|2000.0
8714|390000.0|1|1|1|64|0|0|0|38679.0|39689.0|40472.0|41320.0|1657.0|1440.0|1496.0|1518.0
11778|230000.0|2|5|2|40|-1|0|0|150.0|1528.0|3028.0|4117.0|1528.0|1500.0|1500.0|4000.0
10311|50000.0|1|2|1|42|0|0|0|22252.0|22541.0|22863.0|20288.0|900.0|780.0|750.0|1670.0
27008|50000.0|1|3|1|49|-1|0|0|-88.0|2912.0|390.0|390.0|3000.0|0.0|0.0|780.0
25747|350000.0|2|1|2|32|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1834|100000.0|2|2|1|39|2|2|0|69802.0|69887.0|68023.0|68734.0|2433.0|0.0|2471.0|5191.0
6000|50000.0|2|2|1|45|2|2|2|23406.0|15379.0|16715.0|11133.0|0.0|1500.0|0.0|1000.0
17645|140000.0|1|2|1|35|0|0|0|136222.0|124871.0|118141.0|111716.0|6015.0|4000.0|4000.0|5000.0
860|70000.0|1|1|2|29|0|0|0|63239.0|23163.0|41106.0|42021.0|1000.0|20000.0|1600.0|2000.0
4245|50000.0|1|1|2|25|0|0|0|20486.0|21241.0|21788.0|23281.0|1400.0|900.0|2000.0|0.0
23444|330000.0|1|2|1|38|0|0|0|175259.0|153562.0|157072.0|158516.0|5600.0|6000.0|6000.0|6000.0
22377|80000.0|1|2|1|44|-1|0|0|1604.0|3612.0|2608.0|1604.0|3612.0|600.0|600.0|1631.0
18872|300000.0|2|1|2|32|0|0|0|199223.0|202486.0|200935.0|-6.0|11022.0|4935.0|6.0|2844.0
269|50000.0|2|2|1|41|0|0|0|16315.0|12225.0|11184.0|10133.0|1155.0|375.0|364.0|354.0
1960|20000.0|1|1|2|31|0|0|-2|14020.0|13345.0|0.0|0.0|1925.0|0.0|0.0|0.0
18614|30000.0|1|2|2|33|0|0|0|30615.0|29304.0|28996.0|28970.0|1200.0|1041.0|1194.0|1100.0
22470|10000.0|2|2|2|23|0|0|0|9106.0|9719.0|9917.0|0.0|1000.0|198.0|0.0|0.0
2395|30000.0|2|2|1|23|0|0|-1|24921.0|25945.0|20634.0|1600.0|5229.0|942.0|1704.0|0.0
9132|160000.0|2|3|2|28|-1|-1|-1|99.0|398.0|99.0|569.0|398.0|99.0|569.0|751.0
9276|20000.0|2|3|2|29|-1|-1|-1|356.0|356.0|4616.0|728.0|356.0|4616.0|728.0|449.0
14956|100000.0|2|2|2|29|0|0|2|99504.0|94453.0|99711.0|97944.0|3400.0|6800.0|0.0|3500.0
2470|10000.0|2|2|2|24|0|0|0|9232.0|9266.0|9501.0|9729.0|300.0|350.0|350.0|300.0
14877|130000.0|1|2|1|37|-1|-1|-1|545.0|1262.0|1019.0|530.0|1262.0|1019.0|530.0|1518.0
29439|110000.0|1|3|1|40|0|0|0|79368.0|74778.0|75996.0|77423.0|2666.0|2700.0|2659.0|2694.0
6534|60000.0|2|2|1|37|2|2|2|44700.0|45465.0|46215.0|47125.0|1800.0|1800.0|1800.0|2000.0
27728|180000.0|1|2|1|43|0|0|0|6363.0|7363.0|3723.0|2645.0|1000.0|1000.0|500.0|1000.0
11450|80000.0|1|3|2|32|0|0|0|48198.0|49182.0|49939.0|50626.0|2000.0|1770.0|2002.0|2008.0
23801|60000.0|2|1|2|26|-2|-2|-2|-216.0|-324.0|-432.0|-540.0|108.0|108.0|108.0|0.0
11616|20000.0|1|1|2|24|2|2|2|5441.0|6346.0|6099.0|7235.0|1000.0|0.0|1237.0|1000.0
3857|30000.0|2|2|1|27|3|3|4|28203.0|29048.0|29903.0|30431.0|1600.0|1600.0|1600.0|1000.0
28289|50000.0|1|2|1|34|0|-1|-1|2522.0|1261.0|1261.0|1428.0|0.0|1261.0|1428.0|1261.0
8361|60000.0|2|2|2|24|0|0|0|9479.0|10213.0|10000.0|11832.0|1000.0|200.0|1832.0|5889.0
11249|200000.0|1|2|2|36|-1|-1|-1|0.0|2989.0|9059.0|52248.0|2989.0|9059.0|52546.0|10380.0
23384|220000.0|1|1|1|35|0|0|0|25463.0|28036.0|34552.0|43827.0|3000.0|7000.0|11000.0|3000.0
8311|150000.0|2|2|2|23|0|0|0|59684.0|59501.0|59075.0|59171.0|2599.0|2143.0|2208.0|2112.0
13216|60000.0|2|3|1|44|0|0|0|66510.0|58622.0|47317.0|48726.0|2292.0|1526.0|2000.0|2000.0
7119|280000.0|1|2|1|37|0|0|-1|153080.0|156000.0|160000.0|40485.0|3120.0|4000.0|100045.0|10000.0
16243|210000.0|2|2|2|24|0|0|0|19689.0|20629.0|21193.0|21484.0|1302.0|866.0|742.0|1000.0
9521|180000.0|1|2|1|42|0|0|0|28958.0|29864.0|30632.0|31274.0|1432.0|1200.0|1072.0|1326.0
18768|140000.0|1|1|2|29|0|0|0|137635.0|97928.0|99634.0|101020.0|3100.0|3200.0|3400.0|3300.0
20236|130000.0|2|2|2|44|2|2|2|78411.0|79725.0|81311.0|83048.0|3200.0|3500.0|3200.0|3300.0
25139|10000.0|2|2|2|37|0|0|-1|6770.0|5163.0|3575.0|390.0|103.0|72.0|400.0|0.0
2128|200000.0|2|2|1|51|0|0|0|98651.0|251331.0|255017.0|54705.0|155858.0|5869.0|1964.0|1938.0
7000|170000.0|2|5|1|37|-1|-1|-1|16474.0|4650.0|2359.0|0.0|4650.0|2359.0|0.0|1977.0
26382|50000.0|1|2|1|57|0|0|0|18027.0|13836.0|14966.0|13220.0|500.0|6326.0|3259.0|2281.0
5065|60000.0|1|2|2|36|2|2|2|49857.0|50737.0|52602.0|53613.0|2000.0|3000.0|2000.0|2000.0
18935|10000.0|2|1|2|27|2|0|0|9596.0|9289.0|9593.0|9795.0|0.0|1000.0|500.0|421.0
6667|280000.0|2|1|2|30|-1|-1|-1|25351.0|17900.0|3529.0|892.0|18684.0|3529.0|892.0|958.0
17601|250000.0|2|1|2|30|0|0|-1|23932.0|37329.0|26339.0|4836.0|15054.0|7885.0|4836.0|9655.0
23232|150000.0|2|1|2|32|0|0|0|18600.0|13551.0|20759.0|21200.0|2551.0|15579.0|11200.0|3575.0
24945|220000.0|2|2|1|34|-1|-1|-1|1969.0|389.0|389.0|389.0|390.0|390.0|390.0|391.0
19784|360000.0|1|3|2|41|0|0|0|9744.0|89215.0|98256.0|99145.0|80000.0|10500.0|5000.0|10000.0
27797|140000.0|1|2|2|30|0|0|0|136239.0|137748.0|81195.0|47338.0|5200.0|2352.0|2000.0|2000.0
599|120000.0|2|1|2|26|0|0|0|46025.0|43887.0|36207.0|24612.0|2700.0|2000.0|1127.0|2202.0
17495|130000.0|2|1|2|34|-2|-2|-2|388.0|0.0|418.0|0.0|0.0|418.0|0.0|238.0
15193|180000.0|2|3|1|51|2|0|-1|31.0|31.0|1931.0|878.0|0.0|1900.0|878.0|0.0
3386|70000.0|1|2|1|33|0|0|0|5566.0|6139.0|5868.0|6399.0|1076.0|195.0|1000.0|235.0
21013|120000.0|2|2|2|26|0|0|2|2682.0|3272.0|3455.0|3261.0|1000.0|1000.0|0.0|2000.0
15421|200000.0|1|1|2|29|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22886|170000.0|2|2|1|31|-2|-2|-2|2760.0|3474.0|7680.0|7860.0|3474.0|7680.0|7860.0|9333.0
14872|200000.0|2|1|2|37|0|0|0|89643.0|90938.0|92505.0|94031.0|3250.0|3500.0|3560.0|5000.0
27022|200000.0|1|1|2|33|-2|-2|-2|-18.0|-18.0|-18.0|-18.0|0.0|0.0|0.0|0.0
20045|80000.0|1|2|1|54|2|2|0|46037.0|48457.0|47722.0|48678.0|3012.0|0.0|1569.0|1396.0
7707|100000.0|1|1|2|26|0|0|0|9390.0|5781.0|8065.0|17277.0|1000.0|5914.0|10000.0|0.0
24070|50000.0|2|2|2|28|0|0|0|21514.0|25359.0|30400.0|39678.0|5000.0|5780.0|10000.0|10000.0
12472|300000.0|1|1|1|58|2|2|2|160242.0|156171.0|165556.0|169250.0|0.0|12000.0|6500.0|6500.0
18405|30000.0|2|5|1|36|-2|-2|-2|4342.0|690.0|0.0|99.0|690.0|0.0|99.0|0.0
8217|200000.0|2|2|2|35|-1|0|0|3498.0|10494.0|6996.0|3498.0|10494.0|0.0|0.0|16248.0
20869|20000.0|2|2|2|23|0|0|0|13484.0|7612.0|8612.0|5007.0|1000.0|1000.0|1000.0|0.0
27126|30000.0|2|3|2|36|2|2|2|26011.0|27353.0|26776.0|28620.0|2078.0|0.0|2291.0|0.0
3382|90000.0|2|2|2|25|0|-1|-1|30336.0|28800.0|9852.0|2160.0|1000.0|9852.0|2160.0|400.0
12606|30000.0|2|3|2|26|0|0|0|30451.0|29391.0|30042.0|28436.0|1500.0|1095.0|1500.0|2000.0
13080|140000.0|2|1|2|30|0|0|0|144229.0|144470.0|144386.0|120586.0|5555.0|5836.0|4191.0|4341.0
18986|180000.0|1|1|2|31|2|2|2|176869.0|347813.0|171041.0|181637.0|6000.0|0.0|15000.0|7000.0
14919|80000.0|2|3|1|36|-1|-1|-1|1470.0|1720.0|2890.0|7678.0|1720.0|2890.0|7678.0|1730.0
21849|50000.0|2|5|1|41|0|0|0|47645.0|47552.0|48512.0|49622.0|3000.0|2000.0|2000.0|2000.0
25788|370000.0|1|1|1|68|0|0|0|15840.0|20542.0|25255.0|30034.0|5000.0|5000.0|5000.0|5000.0
16936|50000.0|2|2|1|42|0|0|0|23702.0|18327.0|17996.0|15938.0|564.0|1500.0|1000.0|2000.0
17273|500000.0|2|1|2|29|-1|0|0|75434.0|928.0|56705.0|81334.0|1708.0|25000.0|106260.0|20000.0
16116|280000.0|2|1|2|29|-1|-1|-1|4132.0|2693.0|659.0|3277.0|2703.0|659.0|3297.0|423.0
6179|200000.0|1|1|2|29|-1|-1|-1|2249.0|3367.0|-33.0|11202.0|3377.0|0.0|11235.0|2795.0
815|290000.0|2|1|1|52|0|0|-1|470.0|119955.0|119685.0|9780.0|119685.0|0.0|9780.0|2412.0
29938|70000.0|1|2|2|26|0|0|0|68338.0|26916.0|27480.0|28043.0|1000.0|997.0|1020.0|1100.0
21651|30000.0|2|2|1|53|3|2|0|18986.0|18390.0|17954.0|18654.0|0.0|0.0|1000.0|692.0
14462|190000.0|2|1|2|26|0|0|2|33142.0|33726.0|35758.0|35171.0|1300.0|2600.0|0.0|1400.0
5898|230000.0|2|2|1|42|0|2|0|6790.0|8171.0|7396.0|7757.0|2000.0|0.0|1000.0|2000.0
4826|360000.0|1|3|1|58|-1|0|-1|1090.0|780.0|390.0|388.0|780.0|0.0|388.0|887.0
19517|220000.0|1|2|1|37|0|0|0|17922.0|20111.0|22261.0|24392.0|2500.0|2500.0|2500.0|2500.0
11123|10000.0|1|2|1|44|0|0|0|8794.0|9604.0|9604.0|9800.0|1192.0|0.0|196.0|0.0
1637|90000.0|1|1|2|26|0|0|0|45640.0|41539.0|39373.0|32080.0|1500.0|1500.0|2015.0|1200.0
6093|160000.0|2|2|2|47|-1|-2|-2|13029.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7670|200000.0|2|1|2|33|0|0|0|140844.0|144245.0|135946.0|135736.0|7200.0|5300.0|5400.0|5240.0
6880|30000.0|1|2|2|26|0|0|0|30425.0|30062.0|30270.0|29176.0|1310.0|908.0|915.0|1052.0
3894|70000.0|1|1|1|44|2|0|0|12695.0|11482.0|8896.0|10074.0|0.0|1000.0|2000.0|0.0
13924|250000.0|2|2|1|43|-1|-1|0|-3.0|-3.0|51169.0|51482.0|24.0|51800.0|1826.0|1787.0
935|30000.0|2|2|2|39|0|0|0|27240.0|27440.0|28000.0|0.0|600.0|560.0|0.0|15225.0
15368|200000.0|1|1|1|43|0|0|0|136437.0|135253.0|134629.0|134309.0|5009.0|4844.0|5002.0|4902.0
13363|80000.0|2|1|1|24|0|0|2|78453.0|48027.0|52378.0|49750.0|5027.0|8500.0|0.0|4000.0
23640|90000.0|1|1|2|30|-1|-1|-1|930.0|930.0|2250.0|930.0|930.0|2250.0|930.0|930.0
19436|30000.0|2|2|2|22|0|0|-1|1946.0|2503.0|0.0|780.0|1000.0|0.0|780.0|1160.0
3150|150000.0|1|2|1|27|0|0|-1|37093.0|41300.0|0.0|345.0|1650.0|0.0|345.0|0.0
5780|100000.0|2|3|2|41|-1|0|-1|2043.0|4830.0|3535.0|4307.0|4830.0|0.0|4307.0|0.0
2840|280000.0|2|2|2|34|-1|-1|-1|32800.0|131200.0|3950.0|0.0|131200.0|3950.0|0.0|716.0
1070|310000.0|2|1|2|30|0|0|0|279138.0|252703.0|248895.0|244026.0|11600.0|11000.0|10000.0|30000.0
5334|100000.0|2|1|1|36|-2|-2|-2|3400.0|15156.0|13920.0|2099.0|15156.0|13920.0|2099.0|15638.0
18993|150000.0|2|1|2|30|0|0|0|138887.0|144170.0|149970.0|145262.0|5883.0|5800.0|2905.0|2799.0
16307|220000.0|2|5|2|46|0|0|0|112108.0|113520.0|101164.0|88354.0|5000.0|3649.0|3580.0|4000.0
15304|420000.0|2|1|2|44|0|0|0|3360.0|3343.0|3091.0|3578.0|100.0|62.0|1276.0|1500.0
23322|360000.0|2|1|1|41|0|0|0|64277.0|32727.0|13004.0|0.0|305.0|1240.0|0.0|0.0
3762|70000.0|1|2|2|25|0|0|-2|68091.0|69028.0|-61372.0|79256.0|3182.0|25200.0|102000.0|12152.0
23580|80000.0|2|3|1|28|0|0|0|61652.0|54602.0|50011.0|49701.0|2104.0|1708.0|1768.0|1807.0
6074|50000.0|2|2|1|28|0|0|0|17366.0|18325.0|17365.0|17964.0|1267.0|605.0|862.0|1000.0
4346|210000.0|2|2|1|47|0|0|0|20296.0|21704.0|24086.0|26414.0|2000.0|3000.0|3000.0|1000.0
23359|530000.0|2|1|1|54|-2|-2|-2|36532.0|3288.0|1415.0|448.0|3293.0|1415.0|448.0|1687.0
9850|270000.0|2|1|2|32|0|0|0|13539.0|15005.0|16438.0|17021.0|2000.0|2000.0|1000.0|1000.0
15964|50000.0|2|3|1|48|0|0|0|7719.0|8588.0|9291.0|11127.0|1000.0|1000.0|2000.0|2000.0
7543|300000.0|2|1|2|39|0|2|0|93741.0|99802.0|97711.0|99538.0|8000.0|0.0|4000.0|4200.0
17144|470000.0|2|2|2|32|0|0|0|125159.0|120869.0|60507.0|53100.0|2505.0|50000.0|3000.0|3000.0
13515|20000.0|1|2|2|24|2|0|0|688.0|688.0|688.0|1320.0|0.0|0.0|650.0|0.0
7550|180000.0|2|2|2|25|0|0|0|144021.0|146539.0|149286.0|151900.0|5300.0|5500.0|5500.0|6000.0
2056|500000.0|1|1|1|43|-1|-1|-1|1490.0|1822.0|1740.0|0.0|1822.0|1740.0|0.0|1486.0
16534|180000.0|2|3|1|36|-1|-1|-1|606.0|20972.0|940.0|1383.0|20999.0|940.0|1383.0|0.0
20829|260000.0|2|3|1|34|0|2|2|123069.0|129060.0|131682.0|135656.0|9561.0|6250.0|6250.0|6250.0
18546|270000.0|2|2|1|25|0|0|0|170225.0|156719.0|151716.0|153519.0|5072.0|5009.0|5254.0|4069.0
23302|30000.0|2|2|1|34|0|0|0|579.0|1430.0|1414.0|1398.0|1420.0|400.0|400.0|0.0
17508|300000.0|2|1|2|38|0|0|-1|3772.0|1919.0|316.0|2360.0|0.0|0.0|2360.0|0.0
24389|20000.0|1|1|2|27|-1|0|0|3980.0|9040.0|9040.0|0.0|9040.0|0.0|0.0|17291.0
19021|220000.0|2|1|2|36|-2|-2|-2|15064.0|101.0|1011.0|1411.0|101.0|1011.0|1906.0|486.0
12581|180000.0|1|1|2|27|0|0|0|13190.0|17676.0|14792.0|11210.0|8700.0|1500.0|600.0|4000.0
9515|50000.0|2|2|2|23|0|0|0|50269.0|28553.0|30196.0|30208.0|1000.0|2013.0|5004.0|2009.0
17172|80000.0|2|3|1|54|0|0|0|14382.0|15631.0|16080.0|17327.0|1500.0|1000.0|1500.0|2005.0
21917|220000.0|1|2|2|25|0|0|0|119575.0|51317.0|51926.0|34608.0|1000.0|1000.0|2000.0|2000.0
21426|250000.0|2|2|1|50|0|0|0|118668.0|95735.0|96509.0|97089.0|3543.0|3700.0|3547.0|3165.0
6956|50000.0|2|2|2|24|0|0|0|41181.0|41996.0|43021.0|45700.0|1501.0|1700.0|3400.0|0.0
6347|80000.0|2|2|2|22|0|0|0|72602.0|72525.0|56951.0|21952.0|1850.0|1499.0|933.0|32000.0
24575|200000.0|1|1|1|43|0|0|0|140804.0|136437.0|135253.0|134629.0|5014.0|5009.0|4844.0|5002.0
441|190000.0|2|2|2|27|0|0|0|127189.0|122034.0|124837.0|128442.0|4000.0|5000.0|5000.0|7000.0
1112|260000.0|2|3|2|38|0|0|0|17902.0|18258.0|18640.0|18956.0|635.0|657.0|669.0|668.0
3688|20000.0|1|3|2|26|0|0|0|19400.0|20000.0|20000.0|0.0|1000.0|0.0|0.0|0.0
16118|150000.0|2|1|1|29|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
24899|150000.0|2|2|1|28|0|0|0|97642.0|70371.0|72257.0|72536.0|2499.0|3000.0|2789.0|2439.0
25220|50000.0|1|3|2|28|0|0|0|50199.0|74405.0|38772.0|39438.0|1500.0|4000.0|2000.0|1500.0
29790|210000.0|2|3|1|52|-1|-1|-1|142285.0|22092.0|35141.0|56188.0|180.0|58000.0|56200.0|20000.0
14409|50000.0|2|1|2|28|0|0|2|39336.0|10142.0|10174.0|9904.0|462.0|736.0|0.0|147.0
11482|230000.0|2|1|1|42|-1|-1|-1|167.0|3351.0|1644.0|1733.0|3351.0|1644.0|1733.0|4737.0
14441|250000.0|1|2|1|50|0|-2|-1|121786.0|-329.0|-494.0|1541.0|0.0|0.0|2200.0|0.0
16547|200000.0|2|3|1|49|2|0|0|56205.0|54723.0|58657.0|59983.0|0.0|5000.0|2286.0|3000.0
9061|190000.0|2|2|1|52|-1|-1|-1|6101.0|4803.0|5039.0|0.0|4803.0|5039.0|0.0|0.0
21054|30000.0|1|2|1|29|0|0|-2|31570.0|32661.0|0.0|0.0|1829.0|0.0|0.0|0.0
15694|50000.0|1|2|3|53|0|0|-1|36445.0|24788.0|24967.0|28652.0|1000.0|1500.0|28939.0|1200.0
16887|80000.0|2|2|1|40|0|0|0|20896.0|21604.0|22035.0|22496.0|1359.0|790.0|817.0|821.0
23514|500000.0|2|2|1|36|0|0|-1|8544.0|15351.0|5839.0|9192.0|8048.0|131.0|9213.0|111.0
23449|180000.0|2|3|1|56|-1|-1|-1|440.0|440.0|440.0|440.0|440.0|440.0|440.0|440.0
5014|140000.0|2|2|2|27|-2|-2|-2|0.0|0.0|0.0|1079.0|0.0|0.0|1079.0|88654.0
8654|10000.0|2|2|2|31|0|0|0|10309.0|10299.0|10295.0|10306.0|1321.0|517.0|528.0|600.0
25828|120000.0|1|2|1|40|0|0|0|62511.0|36996.0|30311.0|26414.0|5000.0|3000.0|2000.0|10000.0
10557|90000.0|1|1|2|52|0|0|0|48730.0|27535.0|27751.0|29923.0|3000.0|1000.0|3000.0|3000.0
27477|80000.0|2|2|2|27|0|0|0|40910.0|40969.0|41275.0|41637.0|1600.0|1500.0|1550.0|1600.0
28602|80000.0|1|1|2|25|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
741|80000.0|2|1|1|52|0|0|0|36275.0|37290.0|38030.0|38838.0|1620.0|1360.0|1420.0|1500.0
150|200000.0|2|2|1|34|-1|-1|-1|3618.0|0.0|1496.0|0.0|0.0|1496.0|0.0|0.0
7600|320000.0|2|1|1|58|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|434.0
27964|100000.0|1|2|1|42|0|2|0|58156.0|61103.0|59358.0|60060.0|5163.0|0.0|2358.0|2472.0
20722|50000.0|2|1|1|27|0|2|0|22782.0|32304.0|31519.0|23724.0|10000.0|0.0|6724.0|13385.0
28893|80000.0|2|2|1|24|0|0|0|4229.0|4161.0|4042.0|6807.0|1032.0|1000.0|2812.0|2248.0
27114|50000.0|2|2|2|49|-1|-1|0|3.0|18080.0|12227.0|13296.0|19000.0|12500.0|2000.0|2000.0
2375|170000.0|2|1|2|26|0|0|0|34570.0|33153.0|24969.0|22893.0|1000.0|1000.0|1000.0|1000.0
18960|60000.0|1|3|1|31|0|0|0|54851.0|38863.0|39135.0|39049.0|1367.0|1407.0|1410.0|1400.0
15703|10000.0|1|2|2|54|2|2|0|8225.0|8244.0|7963.0|8134.0|300.0|0.0|299.0|2000.0
8577|80000.0|2|1|2|27|0|0|0|54909.0|56035.0|57598.0|59164.0|2039.0|2500.0|2500.0|2500.0
17690|200000.0|1|1|2|29|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
29930|280000.0|2|1|1|41|-1|-2|-1|486.0|0.0|0.0|244.0|0.0|0.0|244.0|0.0
8297|610000.0|2|2|1|39|0|0|0|103624.0|101044.0|106356.0|92459.0|4006.0|10000.0|7000.0|5000.0
4578|90000.0|2|1|2|28|0|0|2|84131.0|85225.0|90347.0|85725.0|3400.0|6500.0|0.0|3301.0
22145|30000.0|1|2|2|27|0|0|0|14793.0|15566.0|15014.0|15413.0|1000.0|1000.0|800.0|1000.0
6674|220000.0|1|2|2|31|0|0|0|179645.0|166753.0|82058.0|20650.0|6640.0|4100.0|1100.0|0.0
7554|60000.0|1|2|1|45|0|0|0|17973.0|18403.0|17898.0|17388.0|2000.0|1000.0|1000.0|1000.0
13176|50000.0|2|1|2|24|0|0|0|48321.0|30281.0|30380.0|28852.0|1033.0|1058.0|1041.0|1007.0
8894|270000.0|2|4|2|29|-1|-2|-1|6125.0|0.0|0.0|29961.0|0.0|0.0|29961.0|6216.0
11044|10000.0|1|2|2|29|-1|0|0|-10.0|6390.0|6682.0|7271.0|6400.0|400.0|700.0|500.0
13177|360000.0|2|1|2|29|-2|-2|-1|0.0|0.0|0.0|629.0|0.0|0.0|629.0|2475.0
27838|100000.0|2|2|1|29|0|2|2|76628.0|82320.0|83359.0|85837.0|7000.0|2500.0|4000.0|0.0
11319|50000.0|1|2|1|40|2|2|2|46831.0|50799.0|50540.0|48700.0|5520.0|2000.0|302.0|2000.0
8274|50000.0|2|2|1|28|2|0|0|15377.0|12590.0|11209.0|7448.0|0.0|3023.0|5000.0|4000.0
14923|50000.0|2|1|2|24|2|0|0|31900.0|31090.0|31837.0|32555.0|0.0|1400.0|1400.0|1400.0
23596|180000.0|2|2|1|32|0|-1|-1|7658.0|1000.0|1650.0|1000.0|0.0|1650.0|1000.0|2000.0
9297|150000.0|2|2|1|38|-2|-2|-1|0.0|0.0|0.0|150.0|0.0|0.0|150.0|810.0
2238|130000.0|1|2|2|26|2|2|0|19478.0|19862.0|19403.0|21070.0|1000.0|0.0|2000.0|2000.0
6289|500000.0|2|1|2|38|-2|-2|-2|65437.0|30368.0|6265.0|44196.0|30455.0|36.0|45225.0|35217.0
336|150000.0|2|2|2|53|-1|-1|-1|10252.0|20618.0|10457.0|9624.0|11000.0|11500.0|10000.0|24000.0
26760|150000.0|2|2|2|37|-2|-2|-2|596.0|22131.0|0.0|1596.0|22131.0|1980.0|1596.0|4617.0
14681|180000.0|2|1|2|28|-2|-2|-2|0.0|1430.0|0.0|0.0|1430.0|0.0|0.0|0.0
7177|210000.0|2|3|1|27|-1|-1|-2|0.0|1008.0|0.0|0.0|1008.0|0.0|0.0|0.0
15689|220000.0|2|1|2|30|0|-1|-1|25741.0|17875.0|14639.0|27042.0|1102.0|14710.0|28087.0|1174.0
20386|240000.0|1|2|1|33|0|0|-1|14653.0|8626.0|0.0|1128.0|0.0|1790.0|1128.0|0.0
14008|320000.0|1|1|1|52|0|0|0|232645.0|212184.0|204791.0|125974.0|10050.0|6313.0|4075.0|4033.0
22823|60000.0|2|2|2|24|0|0|0|58311.0|58828.0|58945.0|57918.0|2500.0|2100.0|4000.0|2100.0
27445|50000.0|1|2|2|30|2|2|0|46881.0|47832.0|46783.0|47890.0|2000.0|0.0|2000.0|3700.0
13461|500000.0|1|1|2|34|0|0|0|488166.0|485249.0|441981.0|424592.0|16673.0|15244.0|15216.0|16037.0
24986|200000.0|2|2|2|34|2|0|0|207559.0|202518.0|164682.0|168224.0|0.0|6000.0|6200.0|7000.0
5076|140000.0|1|3|1|45|2|2|2|80561.0|83643.0|82183.0|90823.0|5000.0|0.0|10000.0|0.0
20514|230000.0|2|2|1|43|-1|-1|-1|1180.0|8563.0|5180.0|2524.0|8605.0|5201.0|2532.0|4759.0
12537|170000.0|2|2|2|29|0|0|0|166003.0|167287.0|165510.0|168507.0|6300.0|6000.0|6500.0|6100.0
1665|360000.0|2|1|1|59|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
