CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
19657|20000.0|2|3|1|50|0|0|0|0|16895.0|18379.0|19020.0|18620.0|19000.0|1759.0|1400.0|0.0|380.0|0.0
22020|170000.0|2|2|2|48|0|0|0|0|97889.0|99902.0|100128.0|101531.0|102770.0|5000.0|4000.0|4000.0|4000.0|7000.0
5482|20000.0|2|2|1|24|0|-1|-1|-1|19566.0|8746.0|3355.0|7143.0|1288.0|1390.0|3355.0|7143.0|1288.0|0.0
13728|50000.0|1|3|1|40|0|0|0|0|13698.0|14908.0|15033.0|15705.0|11616.0|1475.0|600.0|1000.0|500.0|570.0
3706|100000.0|2|1|2|31|-1|-1|0|0|-740.0|740.0|1480.0|1480.0|740.0|2220.0|1480.0|740.0|0.0|2931.0
5843|140000.0|1|1|2|27|0|2|0|0|20114.0|16606.0|9609.0|5429.0|9763.0|10063.0|0.0|2000.0|5000.0|5000.0
25840|60000.0|2|2|2|27|2|2|2|2|7236.0|8104.0|7825.0|8580.0|8300.0|1131.0|0.0|886.0|0.0|332.0
3932|160000.0|2|2|1|42|0|0|0|0|35186.0|36512.0|36382.0|37105.0|38034.0|1895.0|1606.0|1329.0|1528.0|1600.0
13712|90000.0|2|5|2|24|0|0|0|-1|18377.0|18496.0|11716.0|3163.0|30483.0|1300.0|2000.0|67.0|30483.0|2905.0
10189|180000.0|2|2|1|35|0|0|0|0|5317.0|8388.0|8529.0|7739.0|3803.0|3200.0|2700.0|2000.0|76.0|0.0
3869|20000.0|2|1|2|44|0|0|0|0|18581.0|19864.0|20181.0|20210.0|20043.0|2000.0|1000.0|710.0|1043.0|1000.0
9930|110000.0|1|2|1|49|0|0|0|0|107417.0|108803.0|82231.0|25687.0|27266.0|3600.0|4138.0|1000.0|2000.0|2000.0
4614|500000.0|1|1|2|31|-1|0|0|0|0.0|399.0|35528.0|10389.0|0.0|399.0|35129.0|0.0|0.0|1307.0
13028|120000.0|2|1|2|25|0|0|0|0|53974.0|51786.0|43180.0|41469.0|42004.0|3000.0|3000.0|4000.0|4000.0|2000.0
13970|130000.0|1|1|2|38|0|-2|-2|-2|133400.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
19852|30000.0|2|2|1|25|0|0|0|0|27932.0|27474.0|28351.0|26389.0|26992.0|1524.0|1401.0|917.0|1000.0|2000.0
3134|120000.0|2|1|2|27|-1|-1|-1|-1|390.0|390.0|390.0|390.0|0.0|390.0|390.0|390.0|0.0|780.0
11834|80000.0|2|3|2|28|0|0|0|0|71912.0|69776.0|70985.0|72444.0|69685.0|3000.0|2500.0|2500.0|2500.0|2500.0
27424|230000.0|2|2|1|36|-1|2|-1|2|0.0|150.0|150.0|921.0|771.0|150.0|0.0|921.0|0.0|51362.0
27913|130000.0|2|2|2|39|2|0|0|2|111115.0|107185.0|108569.0|112541.0|114885.0|0.0|5399.0|8000.0|5000.0|0.0
7509|30000.0|1|1|2|24|2|-1|3|2|20190.0|18794.0|6650.0|6118.0|2235.0|0.0|6650.0|0.0|0.0|13000.0
15686|80000.0|2|1|2|32|-1|-1|-1|-1|5783.0|6011.0|5783.0|2257.0|8257.0|6011.0|5783.0|2257.0|6000.0|0.0
23351|160000.0|2|2|2|28|-1|0|0|0|2058.0|2164.0|3975.0|3720.0|5668.0|2164.0|2000.0|1500.0|2000.0|1737.0
24645|130000.0|2|2|3|48|-1|2|0|0|0.0|109.0|109.0|109.0|0.0|109.0|0.0|0.0|0.0|0.0
7316|80000.0|2|2|1|44|0|0|0|0|24470.0|25614.0|21053.0|18531.0|19051.0|1617.0|856.0|672.0|828.0|910.0
28845|200000.0|2|2|1|30|-2|-2|-2|-2|0.0|441.0|653.0|500.0|600.0|441.0|653.0|500.0|600.0|751.0
130|360000.0|2|2|2|28|-2|-2|-2|-2|-307.0|-307.0|-307.0|-307.0|-307.0|0.0|0.0|0.0|307.0|0.0
28887|60000.0|2|1|2|23|0|0|0|0|41950.0|40861.0|35638.0|32147.0|19796.0|1718.0|3800.0|2000.0|2386.0|1000.0
26435|200000.0|2|1|2|32|-1|-1|0|-1|17950.0|13056.0|2500.0|500.0|500.0|13113.0|2522.0|0.0|500.0|500.0
9413|50000.0|2|3|2|23|0|0|0|0|33403.0|20879.0|18573.0|17318.0|17936.0|2000.0|2000.0|1000.0|1000.0|2800.0
11578|10000.0|1|1|2|22|-1|-1|-1|-1|0.0|390.0|390.0|390.0|0.0|390.0|390.0|390.0|0.0|780.0
22030|120000.0|2|1|2|28|0|0|0|0|52632.0|55282.0|56878.0|57948.0|59179.0|4000.0|3500.0|2500.0|2200.0|2200.0
18057|90000.0|2|2|2|32|2|3|2|2|76633.0|78174.0|78800.0|77417.0|82369.0|3400.0|2500.0|0.0|6250.0|3100.0
26830|30000.0|2|3|1|41|2|3|2|2|27127.0|28762.0|29485.0|28878.0|30699.0|2378.0|1496.0|0.0|2462.0|0.0
1992|50000.0|1|2|1|36|2|2|0|0|48658.0|51802.0|50737.0|48763.0|50908.0|4000.0|7.0|1900.0|3903.0|2.0
23594|150000.0|2|2|1|34|-1|-1|-2|-2|22164.0|3096.0|-1076.0|0.0|0.0|3107.0|0.0|10382.0|0.0|2817.0
15948|30000.0|2|2|1|54|-1|-1|-1|-1|3366.0|890.0|2662.0|1542.0|-2695.0|890.0|2662.0|1542.0|0.0|6000.0
26090|50000.0|1|1|2|36|2|2|0|0|51215.0|47074.0|18853.0|19405.0|19237.0|2300.0|0.0|1000.0|800.0|1000.0
19166|60000.0|2|1|2|29|0|0|0|0|20517.0|20261.0|22832.0|24234.0|24928.0|3000.0|3000.0|2000.0|2000.0|2000.0
11812|200000.0|2|2|2|27|0|0|0|0|108932.0|110405.0|90226.0|88789.0|92188.0|5000.0|10000.0|5000.0|5000.0|5000.0
6301|10000.0|2|2|2|22|0|0|0|0|7502.0|8519.0|9376.0|9562.0|9762.0|1299.0|1156.0|342.0|354.0|793.0
18809|50000.0|2|2|1|23|0|0|0|0|44351.0|38726.0|28598.0|29277.0|27310.0|2128.0|1000.0|1100.0|1000.0|999.0
15213|50000.0|2|2|2|31|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6375|360000.0|2|1|2|35|-2|-2|-2|-2|-3.0|-3.0|-3.0|-3.0|597.0|0.0|0.0|0.0|600.0|590.0
20077|500000.0|2|1|2|32|-1|-1|-1|-1|39356.0|301441.0|37945.0|104491.0|35234.0|302961.0|38139.0|104673.0|35387.0|177258.0
15725|290000.0|1|1|1|36|-1|-1|0|0|0.0|568.0|16166.0|16726.0|17427.0|568.0|16166.0|1000.0|1000.0|1000.0
26163|60000.0|1|2|2|26|0|0|0|0|40171.0|37274.0|30203.0|30809.0|33323.0|1491.0|2000.0|1092.0|3000.0|1353.0
15501|120000.0|1|3|2|44|2|0|0|0|138487.0|127516.0|124530.0|120937.0|67711.0|0.0|6000.0|5067.0|1548.0|120862.0
26567|350000.0|1|1|1|43|-2|-2|-2|-1|0.0|850.0|7980.0|22703.0|2093.0|850.0|3990.0|45406.0|2093.0|2090.0
12099|150000.0|2|3|1|40|-2|-2|-2|-2|0.0|0.0|0.0|0.0|4095.0|0.0|0.0|0.0|4095.0|0.0
24961|50000.0|2|2|2|25|-1|-1|0|0|22701.0|390.0|26898.0|26911.0|26926.0|390.0|26898.0|1000.0|1000.0|1000.0
9716|150000.0|2|1|2|36|-1|-1|-1|0|6252.0|30244.0|2434.0|29139.0|26987.0|30620.0|2434.0|29139.0|1210.0|10000.0
1755|500000.0|2|1|2|37|0|0|0|0|74776.0|73558.0|71055.0|61248.0|40737.0|3200.0|1946.0|1734.0|2000.0|4128.0
6621|30000.0|2|1|2|25|2|2|2|0|29869.0|26425.0|28034.0|27375.0|23466.0|0.0|4400.0|0.0|2000.0|2000.0
15268|50000.0|2|2|1|24|0|-1|0|0|15509.0|7085.0|10358.0|8606.0|2740.0|2008.0|10358.0|1000.0|1000.0|4438.0
10066|460000.0|1|1|1|42|-1|-1|-1|2|7721.0|1711.0|-2.0|7126.0|1996.0|2229.0|2.0|7128.0|10.0|957.0
21960|200000.0|2|2|1|44|2|2|0|0|2478.0|6406.0|6216.0|5258.0|7002.0|4000.0|14.0|2000.0|2000.0|2000.0
3252|120000.0|2|2|1|33|0|0|0|0|46640.0|50865.0|54401.0|57873.0|61917.0|5000.0|5000.0|5000.0|5000.0|3000.0
725|280000.0|2|3|2|48|0|0|0|0|167864.0|140466.0|142417.0|126321.0|117613.0|5195.0|5098.0|4319.0|4209.0|4127.0
19170|20000.0|1|2|2|25|-1|-1|0|0|716.0|243.0|19853.0|20157.0|20182.0|1000.0|20000.0|1000.0|720.0|1800.0
14961|130000.0|2|2|1|29|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
15972|120000.0|2|1|2|26|-1|-1|-1|-1|4899.0|6500.0|6825.0|5635.0|2833.0|6500.0|6825.0|5635.0|5497.0|7921.0
1147|60000.0|2|5|2|33|0|0|0|0|39107.0|39547.0|39555.0|40216.0|41039.0|2000.0|1500.0|2000.0|2200.0|2000.0
4046|170000.0|1|2|2|27|-1|-1|0|0|176.0|465.0|1422.0|582.0|291.0|1000.0|1422.0|291.0|0.0|291.0
9137|80000.0|1|5|2|24|0|0|0|0|50195.0|44410.0|22649.0|20650.0|0.0|2358.0|3123.0|1500.0|0.0|0.0
19579|20000.0|2|1|3|22|0|0|0|0|14993.0|16244.0|18300.0|18100.0|-1900.0|1800.0|2800.0|0.0|0.0|1900.0
26509|20000.0|2|2|2|25|2|0|0|0|20319.0|19543.0|19534.0|19320.0|12442.0|0.0|391.0|386.0|249.0|0.0
5446|180000.0|2|1|1|40|0|0|0|0|21142.0|11279.0|5698.0|5993.0|-73895.0|1133.0|1000.0|1000.0|0.0|159000.0
9989|130000.0|1|1|2|27|-1|-1|0|-1|326.0|326.0|2400.0|1075.0|1650.0|326.0|2400.0|0.0|1650.0|652.0
21350|100000.0|2|3|1|36|-1|-1|-1|-1|476.0|476.0|476.0|476.0|1075.0|476.0|476.0|476.0|1075.0|876.0
9469|10000.0|1|3|2|24|2|2|2|2|8745.0|8440.0|9229.0|8969.0|8819.0|0.0|900.0|0.0|2000.0|0.0
26469|420000.0|2|2|2|32|0|0|0|0|205003.0|203118.0|198925.0|175684.0|164037.0|8839.0|8000.0|5900.0|6000.0|6000.0
15067|160000.0|2|2|1|51|0|0|2|0|67610.0|69908.0|78087.0|75255.0|78593.0|4000.0|10000.0|0.0|5000.0|3000.0
10474|10000.0|2|3|2|22|0|0|2|0|8560.0|9706.0|10406.0|10109.0|10057.0|1300.0|1000.0|0.0|1000.0|1000.0
26877|70000.0|2|2|1|28|0|0|0|0|44348.0|28978.0|17008.0|13780.0|14593.0|1272.0|1212.0|1000.0|1020.0|800.0
22210|210000.0|2|2|1|36|0|0|0|0|161852.0|163600.0|162303.0|162799.0|161912.0|8000.0|8000.0|6000.0|6000.0|6000.0
27426|370000.0|1|2|2|39|0|0|0|0|310284.0|278781.0|256794.0|156583.0|17909.0|14177.0|15118.0|15020.0|10000.0|308000.0
1447|50000.0|2|3|1|40|0|0|0|2|21592.0|22571.0|23024.0|25567.0|24463.0|1360.0|810.0|2900.0|0.0|1100.0
15803|140000.0|2|2|2|35|0|0|0|0|129846.0|87849.0|84455.0|87287.0|81423.0|7124.0|2866.0|4033.0|5954.0|3120.0
28450|10000.0|1|3|2|37|0|0|0|0|5963.0|6983.0|7993.0|8151.0|8322.0|1123.0|1133.0|291.0|302.0|1000.0
14038|290000.0|2|2|2|38|-2|-1|0|0|130.0|0.0|24756.0|25147.0|25685.0|0.0|24756.0|899.0|942.0|927.0
29650|20000.0|1|3|2|24|2|0|0|0|19927.0|16371.0|17291.0|18001.0|18706.0|0.0|1500.0|1000.0|1000.0|836.0
13908|210000.0|1|2|1|39|-1|-1|0|0|169.0|497.0|15433.0|8500.0|10500.0|497.0|15436.0|170.0|2000.0|2822.0
23074|50000.0|2|2|2|25|2|2|2|2|34937.0|34394.0|36509.0|37105.0|37866.0|300.0|3000.0|1500.0|1500.0|0.0
25007|50000.0|2|1|1|34|-1|-1|-1|-1|14504.0|22553.0|14900.0|6758.0|3727.0|22730.0|14911.0|6758.0|3727.0|2440.0
27351|50000.0|1|1|1|40|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|200.0
11297|70000.0|1|1|1|42|0|0|0|0|58103.0|68197.0|50756.0|50843.0|46727.0|15000.0|3000.0|2000.0|1840.0|1798.0
8059|200000.0|1|1|2|28|-1|-1|0|0|8674.0|6449.0|14392.0|14792.0|8016.0|6454.0|14392.0|600.0|164.0|0.0
11239|80000.0|2|3|2|25|0|0|0|0|86391.0|84871.0|81813.0|45094.0|38121.0|4000.0|3000.0|1500.0|1500.0|1300.0
20357|210000.0|2|2|1|36|0|0|-1|0|5373.0|6811.0|10161.0|2922.0|1461.0|3000.0|5000.0|2922.0|0.0|1461.0
1638|20000.0|2|2|1|24|0|0|2|2|18227.0|19632.0|20298.0|20337.0|19863.0|1720.0|1754.0|893.0|0.0|400.0
7800|240000.0|1|2|1|47|0|0|-1|-1|236484.0|243567.0|44351.0|193283.0|21682.0|11005.0|8006.0|202000.0|8505.0|377000.0
9340|240000.0|1|1|2|28|0|0|0|0|150683.0|137645.0|140388.0|142521.0|143736.0|4931.0|4966.0|5000.0|4771.0|4354.0
2638|510000.0|2|1|2|29|0|0|0|0|99414.0|107686.0|103776.0|87265.0|36739.0|20094.0|5000.0|5001.0|25365.0|65000.0
27251|120000.0|2|2|1|34|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2329|100000.0|2|2|2|40|-2|-2|-1|-1|-28.0|-28.0|-28.0|2816.0|2118.0|0.0|0.0|2844.0|2118.0|0.0
7725|130000.0|2|3|2|53|-1|-1|-1|-1|45677.0|27951.0|17255.0|10400.0|18776.0|27951.0|17307.0|10400.0|18776.0|2944.0
14331|140000.0|1|1|2|32|2|2|2|2|37303.0|37114.0|38687.0|41338.0|40645.0|600.0|2400.0|3500.0|0.0|1539.0
5602|80000.0|2|2|1|32|0|0|0|0|78262.0|76163.0|76813.0|77511.0|79069.0|3400.0|2900.0|2900.0|2841.0|3100.0
27930|80000.0|2|3|2|43|0|0|0|0|77532.0|77492.0|78362.0|50001.0|50035.0|3051.0|2600.0|1877.0|1767.0|1797.0
27134|10000.0|2|3|1|49|0|0|0|0|7841.0|9635.0|17622.0|8991.0|0.0|2000.0|176.0|360.0|0.0|0.0
6434|50000.0|1|2|2|28|0|0|0|0|47061.0|48264.0|27806.0|24901.0|25441.0|2500.0|2000.0|2000.0|941.0|3113.0
20250|360000.0|2|2|2|33|-1|-1|0|0|9852.0|5137.0|4912.0|1150.0|0.0|8537.0|4912.0|0.0|0.0|9294.0
14000|180000.0|2|2|1|41|0|0|0|0|78405.0|47542.0|44952.0|24904.0|26825.0|2000.0|1500.0|2000.0|3000.0|3000.0
23805|80000.0|1|2|1|46|0|0|0|0|80390.0|79080.0|77850.0|80330.0|80000.0|3000.0|5390.0|4106.0|3000.0|0.0
29619|240000.0|2|2|1|52|-2|-2|-1|-1|0.0|0.0|0.0|2780.0|20034.0|0.0|0.0|2780.0|20034.0|0.0
22336|300000.0|2|3|1|37|0|0|0|0|84922.0|84870.0|69725.0|54744.0|9234.0|3319.0|2210.0|1095.0|1594.0|126463.0
23664|20000.0|2|2|2|26|0|0|0|0|17687.0|18894.0|19693.0|19894.0|3473.0|1500.0|1250.0|451.0|160.0|69.0
6773|230000.0|2|1|2|27|-1|-1|-1|-1|17265.0|13266.0|15339.0|14307.0|36923.0|13281.0|15339.0|14307.0|37292.0|0.0
4348|310000.0|2|2|1|62|0|0|0|0|116101.0|119953.0|119583.0|120837.0|99114.0|6000.0|5005.0|5000.0|4000.0|3000.0
4919|110000.0|2|2|1|29|0|0|0|0|92199.0|85868.0|74198.0|69783.0|66132.0|3706.0|3009.0|2400.0|2300.0|2500.0
23282|80000.0|2|3|1|49|0|0|0|0|61300.0|61001.0|58759.0|58212.0|56534.0|2226.0|2004.0|2132.0|2030.0|2057.0
29626|230000.0|1|1|1|37|-1|2|-1|0|2062.0|5056.0|3050.0|3700.0|1900.0|3050.0|0.0|3700.0|0.0|2436.0
5763|250000.0|2|1|2|41|2|0|0|-1|3964.0|3281.0|934.0|467.0|12871.0|10.0|0.0|0.0|12871.0|0.0
17889|50000.0|2|1|2|27|2|0|0|2|42459.0|37166.0|31989.0|33587.0|32514.0|1200.0|1300.0|2651.0|0.0|1400.0
4983|20000.0|2|3|2|56|0|2|0|0|12188.0|15074.0|14426.0|14526.0|15026.0|3100.0|0.0|500.0|500.0|0.0
3078|90000.0|2|2|1|33|0|2|2|2|79168.0|84904.0|87914.0|90043.0|91534.0|8000.0|5348.0|3700.0|3128.0|0.0
21650|500000.0|1|1|1|53|-1|0|-1|0|-1189.0|4639.0|2800.0|854.0|10854.0|7439.0|0.0|854.0|10000.0|13313.0
5751|100000.0|1|2|2|31|2|2|3|2|25167.0|24541.0|27304.0|26669.0|26172.0|0.0|3100.0|0.0|0.0|2000.0
24800|50000.0|1|1|2|28|2|0|0|0|50467.0|48964.0|49447.0|44067.0|44760.0|0.0|2000.0|2000.0|2000.0|2000.0
2121|70000.0|1|2|1|47|0|0|0|0|54351.0|56480.0|57253.0|59150.0|0.0|3000.0|2500.0|3000.0|0.0|0.0
15331|50000.0|2|2|1|50|0|0|0|0|16335.0|18061.0|18955.0|19933.0|21605.0|2000.0|1500.0|1300.0|2000.0|1000.0
9171|200000.0|2|2|1|40|-2|-2|-2|-2|0.0|2358.0|2477.0|958.0|11312.0|2358.0|2477.0|958.0|11312.0|0.0
25196|20000.0|1|1|2|23|0|0|0|0|10045.0|11776.0|11776.0|10886.0|-1000.0|2000.0|0.0|0.0|0.0|0.0
1845|430000.0|2|1|1|43|-1|-1|-1|-1|28490.0|33490.0|30636.0|30240.0|0.0|35000.0|30636.0|30241.0|0.0|179.0
26822|30000.0|1|2|1|57|0|0|0|-1|20564.0|16341.0|7593.0|7828.0|1366.0|1000.0|1000.0|235.0|1366.0|0.0
17336|200000.0|1|3|1|60|0|2|2|2|136946.0|142735.0|149574.0|151108.0|142190.0|8011.0|10800.0|5411.0|0.0|4959.0
6662|90000.0|1|2|2|34|0|-1|-1|0|14033.0|12628.0|20172.0|73512.0|72588.0|2000.0|20172.0|73512.0|3000.0|4000.0
14474|270000.0|1|2|1|38|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22410|250000.0|2|1|1|49|-2|-1|-1|-1|0.0|0.0|120.0|-6.0|1639.0|0.0|120.0|6.0|1645.0|0.0
2632|310000.0|2|1|2|32|0|0|0|0|38195.0|39233.0|39577.0|42996.0|46319.0|2000.0|2000.0|4000.0|4000.0|4000.0
11733|30000.0|1|3|1|50|0|0|0|-1|24232.0|15626.0|9330.0|4372.0|1419.0|2000.0|0.0|0.0|1419.0|12000.0
29106|50000.0|2|2|2|24|0|0|0|0|42146.0|30026.0|29857.0|30619.0|30376.0|1700.0|2000.0|1261.0|1419.0|1400.0
22454|450000.0|1|1|1|61|0|0|0|0|154853.0|152936.0|150996.0|149094.0|147297.0|11000.0|11000.0|11000.0|11000.0|11000.0
14047|200000.0|2|2|2|36|0|0|0|0|122349.0|112715.0|102542.0|92335.0|81667.0|3891.0|3488.0|3250.0|2755.0|2530.0
19167|240000.0|1|1|1|60|0|0|0|0|188583.0|191992.0|185383.0|179565.0|92788.0|6180.0|6000.0|5951.0|5285.0|192557.0
1005|330000.0|1|1|1|54|-2|-2|-2|-2|41219.0|374.0|0.0|15900.0|8601.0|374.0|0.0|15900.0|8601.0|38000.0
21800|50000.0|1|3|1|42|0|2|0|0|12161.0|15061.0|14400.0|16000.0|18000.0|3100.0|0.0|2000.0|2000.0|0.0
10652|70000.0|2|2|1|24|0|0|0|0|7569.0|8127.0|8838.0|8736.0|10753.0|2127.0|2000.0|1736.0|2753.0|2177.0
12321|500000.0|2|1|1|38|-1|0|0|0|2760.0|36861.0|23200.0|34255.0|18554.0|36861.0|10000.0|20055.0|1000.0|5622.0
3036|30000.0|1|2|1|38|0|0|0|-2|29242.0|30037.0|29682.0|0.0|0.0|1700.0|1108.0|0.0|0.0|0.0
16317|500000.0|1|3|1|37|0|0|0|0|91782.0|90989.0|83633.0|84491.0|85522.0|6052.0|5038.0|7029.0|8018.0|4022.0
28186|20000.0|2|2|2|24|0|0|2|0|13888.0|14900.0|15916.0|15519.0|15829.0|1249.0|1265.0|0.0|568.0|1327.0
3473|50000.0|1|3|2|29|0|0|0|0|48261.0|19258.0|19268.0|19040.0|19555.0|2000.0|1000.0|1000.0|1000.0|1000.0
28165|280000.0|2|1|1|44|0|0|0|0|235635.0|197003.0|198808.0|187425.0|177340.0|7665.0|6497.0|5555.0|5027.0|5065.0
20868|360000.0|1|2|2|37|-2|-2|-2|-2|22311.0|-447.0|-6146.0|13461.0|0.0|26.0|0.0|25461.0|0.0|0.0
3987|10000.0|1|2|1|26|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
23687|180000.0|2|3|1|42|-1|0|-1|-1|2675.0|448.0|448.0|29926.0|5287.0|448.0|0.0|29926.0|5287.0|10843.0
20704|20000.0|2|3|1|33|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2511|240000.0|2|3|1|37|-1|-1|-2|-1|-3.0|1130.0|3525.0|0.0|2116.0|1133.0|3525.0|0.0|2116.0|7442.0
27898|30000.0|2|2|2|32|0|0|0|0|30394.0|28072.0|28885.0|29287.0|23012.0|1579.0|1402.0|804.0|732.0|1820.0
12286|50000.0|2|1|2|22|-1|-1|-1|-1|1070.0|0.0|1217.0|3766.0|381.0|0.0|1217.0|3766.0|381.0|1980.0
12413|20000.0|2|2|2|55|0|0|0|0|17512.0|18481.0|15495.0|15938.0|16680.0|1258.0|1260.0|700.0|1000.0|2100.0
12898|50000.0|1|3|1|30|0|0|0|0|49502.0|46418.0|19980.0|19751.0|20477.0|1621.0|1000.0|1000.0|1204.0|1000.0
9991|120000.0|1|1|2|33|-1|-1|-1|-1|291.0|291.0|291.0|291.0|291.0|291.0|291.0|291.0|291.0|291.0
18376|50000.0|1|1|2|29|0|0|0|0|51227.0|50936.0|49823.0|50990.0|50998.0|2100.0|2000.0|2000.0|2100.0|3000.0
9894|100000.0|2|1|1|41|2|2|2|2|34629.0|34189.0|36309.0|36916.0|36192.0|400.0|3000.0|1500.0|0.0|3100.0
11552|500000.0|2|1|1|47|-2|-2|-2|-2|296.0|966.0|6675.0|-10.0|2055.0|1169.0|6708.0|0.0|2065.0|1133.0
28382|260000.0|2|2|1|46|-2|-2|-2|-2|135.0|0.0|0.0|109.0|945.0|0.0|0.0|109.0|945.0|9300.0
17516|360000.0|2|1|2|27|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
16532|20000.0|1|2|2|34|0|0|0|0|17142.0|17844.0|18009.0|17356.0|17200.0|1200.0|365.0|347.0|344.0|0.0
16877|260000.0|1|3|1|49|-2|-1|-1|-2|15260.0|6790.0|10070.0|585.0|435.0|6914.0|10098.0|585.0|435.0|427.0
2212|300000.0|1|3|1|61|-2|-1|2|2|0.0|0.0|411.0|261.0|8561.0|0.0|411.0|0.0|8300.0|0.0
12102|80000.0|2|1|2|24|-1|-1|-1|-1|887.0|890.0|382.0|2786.0|2557.0|893.0|382.0|2794.0|2561.0|77004.0
24710|130000.0|1|2|2|31|0|0|0|0|112881.0|96191.0|88934.0|90633.0|91459.0|3533.0|3301.0|3607.0|5516.0|7020.0
24565|130000.0|2|2|1|48|-1|2|0|-1|390.0|1170.0|780.0|390.0|390.0|1170.0|0.0|0.0|390.0|390.0
28057|130000.0|1|3|1|43|-1|-1|-1|-1|1705.0|0.0|1261.0|13161.0|390.0|817.0|1261.0|13161.0|390.0|390.0
1838|20000.0|2|2|1|25|4|4|4|4|1650.0|1650.0|1650.0|1650.0|1650.0|0.0|0.0|0.0|0.0|0.0
1179|50000.0|1|1|2|27|2|0|0|2|44175.0|83132.0|42079.0|44781.0|45619.0|0.0|1706.0|3408.0|1700.0|0.0
28669|130000.0|2|2|1|43|-1|-1|-1|-1|6776.0|2811.0|3589.0|11151.0|1543.0|2811.0|3589.0|11351.0|1543.0|1109.0
21669|160000.0|2|2|2|27|-2|-2|-2|-2|0.0|0.0|980.0|0.0|0.0|0.0|980.0|0.0|0.0|0.0
3020|50000.0|1|2|1|53|0|2|0|0|18946.0|21904.0|21243.0|20225.0|19850.0|3264.0|0.0|846.0|856.0|804.0
5462|70000.0|2|2|2|30|0|2|0|0|11454.0|9638.0|8761.0|8572.0|9274.0|2000.0|0.0|1000.0|1000.0|4000.0
21585|70000.0|2|2|2|23|0|0|0|0|67449.0|66767.0|65528.0|47888.0|44198.0|2605.0|2013.0|2003.0|1607.0|1606.0
16716|50000.0|1|1|2|30|0|0|2|0|48146.0|50029.0|50921.0|48809.0|49639.0|3000.0|5000.0|0.0|1815.0|2000.0
3536|30000.0|2|1|2|23|0|0|0|0|26554.0|27435.0|28270.0|28632.0|30193.0|2000.0|2000.0|1500.0|2400.0|1100.0
2828|250000.0|1|1|2|32|2|2|2|2|2500.0|2500.0|2500.0|2500.0|2500.0|0.0|0.0|0.0|0.0|0.0
12305|200000.0|2|2|1|37|0|0|0|0|189158.0|190569.0|191730.0|171269.0|151550.0|8000.0|8000.0|9000.0|7000.0|6000.0
10034|100000.0|1|1|1|43|0|0|0|0|45756.0|46680.0|47926.0|49028.0|49561.0|2000.0|2000.0|2001.0|2014.0|1605.0
19394|50000.0|2|2|1|45|0|0|0|0|14082.0|15021.0|7696.0|7872.0|8028.0|1200.0|300.0|300.0|287.0|297.0
10925|140000.0|1|2|1|34|-1|-1|-1|-1|711.0|711.0|10976.0|711.0|711.0|711.0|10976.0|711.0|711.0|291.0
24937|50000.0|2|3|1|31|0|0|0|0|30329.0|26823.0|27454.0|27286.0|27858.0|1500.0|1500.0|1000.0|956.0|1000.0
16211|280000.0|2|3|1|46|0|0|0|0|107768.0|111858.0|83428.0|73908.0|81908.0|5000.0|10000.0|0.0|8000.0|0.0
8430|50000.0|1|2|2|31|0|0|2|0|49579.0|27496.0|20414.0|19978.0|18547.0|1304.0|1500.0|0.0|868.0|1000.0
18353|60000.0|2|1|1|39|2|0|0|0|59524.0|58563.0|56831.0|53628.0|34490.0|2000.0|1000.0|3000.0|8000.0|0.0
17945|180000.0|2|2|2|30|0|-1|-1|-1|102650.0|0.0|975.0|4645.0|1000.0|0.0|975.0|4645.0|1000.0|0.0
14171|440000.0|2|2|2|42|-2|-1|-1|-1|0.0|0.0|17297.0|0.0|13497.0|0.0|17297.0|0.0|13497.0|0.0
7479|90000.0|1|1|2|30|0|0|0|0|41789.0|42913.0|44388.0|45348.0|48454.0|2100.0|2500.0|2000.0|4000.0|0.0
16405|50000.0|2|2|1|40|0|0|0|0|32711.0|34061.0|32672.0|32479.0|33431.0|3000.0|3000.0|3000.0|2000.0|1000.0
11039|80000.0|2|3|1|35|0|0|0|0|49544.0|50418.0|51810.0|28964.0|13059.0|1970.0|2355.0|1500.0|1000.0|646.0
